,ms,reuser_count,reusers
1011,1745,1,['0845Maqrizi.Suluk']
1012,1748,3,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Suluk', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1013,1749,1,['0845Maqrizi.DurarCuqud']
1014,1750,0,[]
1015,1751,0,[]
1016,1752,0,[]
1017,1753,0,[]
1018,1761,2,"['0874IbnTaghribirdi.NujumZahira', '0845Maqrizi.ItticazHunafa']"
1019,1762,2,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.ItticazHunafa']"
1020,1763,2,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.ItticazHunafa']"
1021,1764,0,[]
1022,1765,1,['0845Maqrizi.ItticazHunafa']
1023,1766,1,['0845Maqrizi.ItticazHunafa']
1024,1767,0,[]
1025,1768,2,"['0808IbnKhaldun.Tarikh', '0845Maqrizi.ItticazHunafa']"
1026,1769,1,['0458YahyaIbnSacidAntaki.Tarikh']
1027,1770,2,"['0845Maqrizi.ItticazHunafa', '0542IbnMunjibTajRiyasaIbnSayrafi.Ishara']"
1028,1771,0,[]
1029,1772,1,['0845Maqrizi.ItticazHunafa']
1030,1773,0,[]
1031,1775,0,[]
1032,1776,4,"['0630IbnAthirCizzDin.LubabFiTahdhibAnsab', '0749ZaynDinIbnWardi.Tarikh', '0845Maqrizi.ItticazHunafa', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1033,1777,2,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.ItticazHunafa']"
1034,1778,3,"['0677IbnMuyassar.AkhbarMisr', '0845Maqrizi.DurarCuqud', '0845Maqrizi.ItticazHunafa']"
1035,1779,2,"['0845Maqrizi.Suluk', '0845Maqrizi.DurarCuqud']"
1036,1780,1,['0874IbnTaghribirdi.NujumZahira']
1037,1783,0,[]
1038,1784,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1039,1787,0,[]
1040,1788,0,[]
1041,1789,2,"['0814IbnZayyat.KawakibSayyara', '0615MuwaffaqDinShafici.MurshidZuwwar']"
1042,1790,0,[]
1043,1791,0,[]
1044,1792,0,[]
1045,1793,0,[]
1046,1794,2,"['0845Maqrizi.Muqaffa', '0726Yunini.DhaylMiratZaman']"
1047,1797,0,[]
1048,1798,4,"['0845Maqrizi.Suluk', '0726Yunini.DhaylMiratZaman', '0736IbnDawadari.KanzDurar', '0809IbnDuqmaq.NuzhatAnam']"
1049,1799,3,"['0845Maqrizi.Suluk', '0726Yunini.DhaylMiratZaman', '0809IbnDuqmaq.NuzhatAnam']"
1050,1800,15,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Suluk', '0774IbnKathir.Bidaya', '0845Maqrizi.Muqaffa', '0966HusaynDiyarbakri.TarikhKhamis', '0692IbnCabdZahir.RawdZahir', '0807IbnFurat.TarikhDuwal', '0855BadrDinCayni.CiqdJuman', '0874IbnTaghribirdi.ManhalSafi', '0843IbnKhatibNasiriyya.DurrMuntakhab', '0725BaybarsMansuri.ZubdatFikra', '0725BaybarsMansuri.MukhtarAkhbar', '0874IbnTaghribirdi.MawridLatafa', '0809IbnDuqmaq.NuzhatAnam', '0730ShaficIbnCali.HusnManaqib']"
1051,1801,8,"['0845Maqrizi.Suluk', '0845Maqrizi.Muqaffa', '0726Yunini.DhaylMiratZaman', '0821Qalqashandi.Maathir', '0736IbnDawadari.KanzDurar', '0759MufaddalIbnAbiFadail.NahjSadid', '0809IbnDuqmaq.NuzhatAnam', '0726IbnSuqaci.TaliWafayat']"
1052,1802,0,[]
1053,1803,9,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Suluk', '0874IbnTaghribirdi.NujumZahira', '0726Yunini.DhaylMiratZaman', '0950IbnSabat.SidqAkhbar', '0764IbnShakirKutubi.FawatWafayat', '0736IbnDawadari.KanzDurar', '0759MufaddalIbnAbiFadail.NahjSadid', '0684IbnShaddad.TarikhMalikZahir']"
1054,1804,0,[]
1055,1805,0,[]
1056,1806,4,"['0845Maqrizi.Suluk', '0832TaqiFasi.CiqdThamin', '0845Maqrizi.DhahabMasbuk', '0832TaqiFasi.Muqnic']"
1057,1807,0,[]
1058,1808,0,[]
1059,1809,0,[]
1060,1810,0,[]
1061,1811,0,[]
1062,1812,4,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1063,1813,0,[]
1064,1814,0,[]
1065,1815,1,['0764Safadi.AcyanCasr']
1066,1816,4,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1067,1817,0,[]
1068,1818,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
1069,1819,2,"['0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1070,1820,4,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi', '0843IbnKhatibNasiriyya.DurrMuntakhab']"
1071,1821,3,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0874IbnTaghribirdi.NujumZahira']"
1072,1822,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
1073,1823,0,[]
1074,1824,4,"['0764Safadi.WafiBiWafayat', '0874IbnTaghribirdi.NujumZahira', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1075,1825,0,[]
1076,1826,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
1077,1827,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
1078,1828,1,['0764Safadi.AcyanCasr']
1079,1829,0,[]
1080,1830,0,[]
1081,1831,1,['0911Suyuti.HusnMuhadara']
1082,1832,2,"['0911Suyuti.HusnMuhadara', '0930IbnIyas.BadaicZuhur']"
1083,1833,0,[]
1084,1834,3,"['0874IbnTaghribirdi.NujumZahira', '0874IbnTaghribirdi.ManhalSafi', '0874IbnTaghribirdi.MawridLatafa']"
1085,1835,1,['0874IbnTaghribirdi.NujumZahira']
1086,1836,0,[]
1087,1837,0,[]
1088,1838,0,[]
1089,1839,4,"['0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0626YaqutHamawi.MucjamUdaba', '0764IbnShakirKutubi.FawatWafayat']"
1090,1840,1,['0775IbnAbiWafa.JawahirMudiya']
1091,1841,1,['0845Maqrizi.DurarCuqud']
1092,1842,1,['0845Maqrizi.DurarCuqud']
1093,1843,2,"['0845Maqrizi.Suluk', '0845Maqrizi.DurarCuqud']"
1094,1844,1,['0845Maqrizi.DurarCuqud']
1095,1845,1,['0845Maqrizi.DurarCuqud']
1096,1846,1,['0845Maqrizi.DurarCuqud']
1097,1847,1,['0845Maqrizi.DurarCuqud']
1098,1848,0,[]
1099,1849,4,"['0748Dhahabi.TarikhIslam', '0845Maqrizi.DurarCuqud', '0843IbnKhatibNasiriyya.DurrMuntakhab', '0911Suyuti.HusnMuhadara']"
1100,1850,11,"['0733Nuwayri.NihayatArab', '0748Dhahabi.TarikhIslam', '0764Safadi.WafiBiWafayat', '0874IbnTaghribirdi.NujumZahira', '0764IbnShakirKutubi.FawatWafayat', '0807IbnFurat.TarikhDuwal', '0855BadrDinCayni.CiqdJuman', '0837IbnHijjaHamawi.KhizanatAdab', '0930IbnIyas.BadaicZuhur', '0726IbnSuqaci.TaliWafayat', '0685IbnSacidMaghribi.MurqisatWaMutribat']"
1101,1851,0,[]
1102,1852,0,[]
1103,1853,0,[]
1104,1854,0,[]
1105,1855,0,[]
1106,1856,2,"['0889IbnAhmadSakhawi.TuhfatAhbab', '0685IbnSacidMaghribi.Mughrib']"
1107,1857,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1108,1858,7,"['0874IbnTaghribirdi.NujumZahira', '0902Sakhawi.DawLamic', '0950IbnSabat.SidqAkhbar', '0855BadrDinCayni.CiqdJuman', '0852IbnHajarCasqalani.InbaGhumr', '0902Sakhawi.JawahirWaDurar', '0911Suyuti.HusnMuhadara']"
1109,1860,0,[]
1110,1861,0,[]
1111,1862,0,[]
1112,1863,1,['0456IbnHazm.IhkamFiUsulAhkam']
1113,1864,4,"['0488IbnFutuhHumaydi.JamcBaynaSahihayn', '0726CallamaHilli.NihayatWusul', '0456IbnHazm.IhkamFiUsulAhkam', '0751IbnQayyimJawziyya.SawaciqMursala']"
1114,1866,8,"['0764Safadi.WafiBiWafayat', '0488IbnFutuhHumaydi.JamcBaynaSahihayn', '0463KhatibBaghdadi.JamicLiAkhlaqRawiWaAdabSamic', '0911Suyuti.BahrAlladhiZakhar', '0456IbnHazm.IhkamFiUsulAhkam', '0751IbnQayyimJawziyya.SawaciqMursala', '0795IbnRajabHanbali.SharhCilalTirmidhi', '0360Ramhurmuzi.MuhaddithFasil']"
1115,1867,1,['0456IbnHazm.IhkamFiUsulAhkam']
1116,1870,11,"['0571IbnCasakir.TarikhDimashq', '0733Nuwayri.NihayatArab', '0711IbnManzurIfriqi.MukhtasarTarikhDimashq', '0630IbnAthirCizzDin.Kamil', '0808IbnKhaldun.Tarikh', '0654SibtIbnJawzi.MiratZaman', '0310Tabari.Tarikh', '0421Miskawayh.Tajarib', '0360AbuBakrAjurri.Sharica', '0741IbnYahyaAndalusiMalaqi.TamhidWaBayan', '0200SayfIbnCumar.Fitna']"
1117,1871,5,"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz', '0874IbnTaghribirdi.NujumZahira', '0852IbnHajarCasqalani.IsabaFiTamyiz', '0350MuhammadKindi.WulatMisr']"
1118,1872,4,"['0571IbnCasakir.TarikhDimashq', '0845Maqrizi.Muqaffa', '0262CumarIbnShabba.TarikhMadina', '0350MuhammadKindi.WulatMisr']"
1119,1873,6,"['0571IbnCasakir.TarikhDimashq', '0711IbnManzurIfriqi.MukhtasarTarikhDimashq', '0845Maqrizi.Muqaffa', '0874IbnTaghribirdi.NujumZahira', '0852IbnHajarCasqalani.IsabaFiTamyiz', '0350MuhammadKindi.WulatMisr']"
1120,1875,1,['0350MuhammadKindi.WulatMisr']
1121,1876,1,['0350MuhammadKindi.WulatMisr']
1122,1877,1,['0350MuhammadKindi.WulatMisr']
1123,1878,1,['0350MuhammadKindi.WulatMisr']
1124,1879,2,"['0845Maqrizi.Muqaffa', '0350MuhammadKindi.WulatMisr']"
1125,1880,2,"['0845Maqrizi.Muqaffa', '0350MuhammadKindi.WulatMisr']"
1126,1881,3,"['0845Maqrizi.Rasail', '0845Maqrizi.NizacWaTakhasum', '0350MuhammadKindi.WulatMisr']"
1127,1882,3,"['0845Maqrizi.Muqaffa', '0874IbnTaghribirdi.NujumZahira', '0350MuhammadKindi.WulatMisr']"
1128,1883,2,"['0845Maqrizi.Muqaffa', '0350MuhammadKindi.WulatMisr']"
1129,1884,1,['0845Maqrizi.ItticazHunafa']
1130,1885,1,['0845Maqrizi.Muqaffa']
1131,1886,1,['0845Maqrizi.Muqaffa']
1132,1887,1,['0845Maqrizi.ItticazHunafa']
1133,1888,2,"['0808IbnKhaldun.Tarikh', '0845Maqrizi.ItticazHunafa']"
1134,1889,2,"['0808IbnKhaldun.Tarikh', '0845Maqrizi.ItticazHunafa']"
1135,1890,1,['0845Maqrizi.ItticazHunafa']
1136,1891,3,"['0845Maqrizi.Muqaffa', '0821Qalqashandi.Maathir', '0845Maqrizi.ItticazHunafa']"
1137,1892,1,['0726CallamaHilli.NihayatWusul']
1138,1893,0,[]
1139,1894,0,[]
1140,1896,1,['0385IbnNadim.Fihrist']
1141,1897,4,"['0816IbnMuhammadSharifJurjani.SharhMawaqif', '0415QadiCabdJabbar.ManiyyaWaAmal', '0631SayfDinAmidi.AbkarAfkar', '0548Shahrastani.MilalWaNihal']"
1142,1898,5,"['0816IbnMuhammadSharifJurjani.SharhMawaqif', '0756CadudDinIji.Mawaqif', '0816IbnMuhammadSharifJurjani.Tacrifat', '0631SayfDinAmidi.AbkarAfkar', '0548Shahrastani.MilalWaNihal']"
1143,1899,0,[]
1144,1900,0,[]
1145,1901,4,"['0415QadiCabdJabbar.ManiyyaWaAmal', '0436SharifMurtada.JumalCilm', '0548Shahrastani.MilalWaNihal', '0570AbuCammarCabdKafiIbadi.Mujaz']"
1146,1902,1,['0606FakhrDinRazi.Ictiqadat']
1147,1903,0,[]
1148,1904,1,['0429IbnTahirBaghdadi.FarqBaynaFiraq']
1149,1905,0,[]
1150,1906,1,['0764Safadi.WafiBiWafayat']
1151,1908,1,['0745MuayyadYahyaIbnHamzaCalawi.TamhidFiSharh']
1152,1909,3,"['0728IbnTaymiyya.MinhajSunna', '0775Anonymous.InsafFiIntisaf', '0324Ashcari.MaqalatIslamiyyin']"
1153,1910,0,[]
1154,1911,7,"['0816IbnMuhammadSharifJurjani.SharhMawaqif', '0764Safadi.WafiBiWafayat', '0756CadudDinIji.Mawaqif', '0319AbuQasimBalkhi.Maqalat', '0324Ashcari.MaqalatIslamiyyin', '0548Shahrastani.MilalWaNihal', '0573NashwanHimyari.HurCin']"
1155,1912,6,"['0816IbnMuhammadSharifJurjani.SharhMawaqif', '0764Safadi.WafiBiWafayat', '0756CadudDinIji.Mawaqif', '0816IbnMuhammadSharifJurjani.Tacrifat', '0631SayfDinAmidi.AbkarAfkar', '0548Shahrastani.MilalWaNihal']"
1156,1913,0,[]
1157,1915,0,[]
1158,1916,0,[]
1159,1917,1,['0429IbnTahirBaghdadi.FarqBaynaFiraq']
1160,1918,0,[]
1161,1919,0,[]
1162,1920,0,[]
1163,1921,0,[]
1164,1922,0,[]
1165,1923,0,[]
1166,1924,5,"['0733Nuwayri.NihayatArab', '0630IbnAthirCizzDin.Kamil', '0774IbnKathir.Bidaya', '0808IbnKhaldun.Tarikh', '0732AbuFida.MukhtasarFiAkhbar']"
1167,1925,0,[]
1168,1926,0,[]
1169,1927,29,"['0562Samcani.Ansab', '0768Yafici.MiratJinan', '0748Dhahabi.TarikhIslam', '0764Safadi.WafiBiWafayat', '0463KhatibBaghdadi.TarikhBaghdad', '0681IbnKhallikan.WafayatAcyan', '0774IbnKathir.Bidaya', '0748Dhahabi.SiyarAclamNubala', '0597IbnJawzi.Muntazam', '0654SibtIbnJawzi.MiratZaman', '0831ShamsDinBirmawi.FawaidSaniyya', '0874IbnTaghribirdi.NujumZahira', '0772IbnHasanJamalDinIsnawi.TabaqatShaficiyya', '0771TajDinSubki.TabaqatShaficiyyaKubra', '0774IbnKathir.TabaqatFuqahaShaficiyyin', '0775IbnAbiWafa.JawahirMudiya', '0799IbnFarhun.DibajMudhahhab', '0334Azdi.TarikhMawsil', '0783IbnHadida.MisbahMudi', '0979CaliIbnAmrAllahHinai.TabaqatHanafiyya', '0911Suyuti.KawkabSatic', '0851IbnQadiShuhba.TabaqatShaficiyya', '0945ShamsDinDawudi.TabaqatMufassirin', '0792IbnCumarTaftazani.SharhMaqasid', '0643IbnSalahShahrazuri.TabaqatFuqaha', '0571IbnCasakir.TabyinKadhib', '0691IbnYusufLabli.Fihrist', '0909IbnMabrid.JamcJuyushWaDasakir', '0895AbuCabdAllahSanusi.SharhMuqaddimat']"
1170,1928,9,"['0562Samcani.Ansab', '0748Dhahabi.TarikhIslam', '0764Safadi.WafiBiWafayat', '0681IbnKhallikan.WafayatAcyan', '0774IbnKathir.TabaqatFuqahaShaficiyyin', '0385IbnNadim.Fihrist', '0548Shahrastani.MilalWaNihal', '0571IbnCasakir.TabyinKadhib', '0691IbnYusufLabli.Fihrist']"
1171,1929,2,"['0764Safadi.WafiBiWafayat', '0548Shahrastani.MilalWaNihal']"
1172,1930,2,"['0764Safadi.WafiBiWafayat', '0548Shahrastani.MilalWaNihal']"
1173,1931,1,['0764Safadi.WafiBiWafayat']
1174,1932,0,[]
1175,1933,0,[]
1176,1934,1,['0456IbnHazm.FisalFiMilal']
1177,1935,1,['0456IbnHazm.FisalFiMilal']
1178,1937,0,[]
1179,1939,0,[]
1180,1940,0,[]
1181,1941,2,"['0730QasimTujibi.Barnamaj', '0656IbnCabdQawiMundhiri.TakmilaLiWafayatNaqala']"
1182,1942,0,[]
1183,1945,4,"['0748Dhahabi.TarikhIslam', '0764Safadi.WafiBiWafayat', '0748Dhahabi.SiyarAclamNubala', '0927Nucaymi.DarisFiMadaris']"
1184,1948,2,"['0845Maqrizi.Muqaffa', '0902Sakhawi.DawLamic']"
1185,1949,3,"['0845Maqrizi.Suluk', '0726Yunini.DhaylMiratZaman', '0807IbnFurat.TarikhDuwal']"
1186,1950,0,[]
1187,1951,1,['0845Maqrizi.Suluk']
1188,1952,5,"['0748Dhahabi.TarikhIslam', '0845Maqrizi.Suluk', '0726Yunini.DhaylMiratZaman', '0843IbnKhatibNasiriyya.DurrMuntakhab', '0759MufaddalIbnAbiFadail.NahjSadid']"
1189,1953,2,"['0764Safadi.WafiBiWafayat', '0726Yunini.DhaylMiratZaman']"
1190,1955,2,"['0845Maqrizi.Suluk', '0845Maqrizi.Muqaffa']"
1191,1956,5,"['0748Dhahabi.TarikhIslam', '0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0764IbnShakirKutubi.FawatWafayat', '0953IbnTulun.InbaUmara']"
1192,1957,5,"['0748Dhahabi.TarikhIslam', '0764Safadi.WafiBiWafayat', '0845Maqrizi.Muqaffa', '0764IbnShakirKutubi.FawatWafayat', '0953IbnTulun.InbaUmara']"
1193,1960,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1194,1961,0,[]
1195,1962,2,"['0911Suyuti.HusnMuhadara', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1196,1963,1,['0845Maqrizi.Suluk']
1197,1964,6,"['0748Dhahabi.TarikhIslam', '0845Maqrizi.Suluk', '0774IbnKathir.Bidaya', '0855BadrDinCayni.SayfMuhannad', '0927Nucaymi.DarisFiMadaris', '0750PseudoIbnFuwati.Hawadith']"
1198,1965,1,['0845Maqrizi.Suluk']
1199,1966,0,[]
1200,1967,2,"['0845Maqrizi.Suluk', '0809IbnDuqmaq.NuzhatAnam']"
1201,1968,3,"['0748Dhahabi.TarikhIslam', '0845Maqrizi.Suluk', '0726Yunini.DhaylMiratZaman']"
1202,1969,5,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Suluk', '0692IbnCabdZahir.RawdZahir', '0889IbnAhmadSakhawi.TuhfatAhbab', '0730ShaficIbnCali.HusnManaqib']"
1203,1971,13,"['0748Dhahabi.TarikhIslam', '0630IbnAthirCizzDin.Kamil', '0774IbnKathir.Bidaya', '0597IbnJawzi.Muntazam', '0654SibtIbnJawzi.MiratZaman', '0626YaqutHamawi.MucjamUdaba', '0855BadrDinCayni.CiqdJuman', '0700MuhammadCibdariHahi.Rihla', '0911Suyuti.BughyatWucat', '0676Nawawi.IdahFiManasikHajj', '0981IbnMusaMuwaqqitDimashqi.CiqdTalid', '0790IbnMusaGharnatiShatibi.Ifadat', '0854IbnCarabshah.CajaibMaqdur']"
1204,1972,0,[]
1205,1973,0,[]
1206,1974,0,[]
1207,1975,2,"['0733Nuwayri.NihayatArab', '0739ShamsDinJazari.HawadithZaman']"
1208,1976,1,['0845Maqrizi.Suluk']
1209,1977,0,[]
1210,1978,0,[]
1211,1979,1,['0845Maqrizi.Muqaffa']
1212,1980,0,[]
1213,1981,0,[]
1214,1982,0,[]
1215,1983,0,[]
1216,1984,0,[]
1217,1985,1,['0807IbnFurat.TarikhDuwal']
1218,1986,4,"['0733Nuwayri.NihayatArab', '0845Maqrizi.Suluk', '0807IbnFurat.TarikhDuwal', '0759MufaddalIbnAbiFadail.NahjSadid']"
1219,1987,3,"['0845Maqrizi.Suluk', '0807IbnFurat.TarikhDuwal', '0855BadrDinCayni.CiqdJuman']"
1220,1988,0,[]
1221,1989,0,[]
1222,1990,1,['0845Maqrizi.Suluk']
1223,1991,0,[]
1224,1992,0,[]
1225,1993,1,['0845Maqrizi.Suluk']
1226,1994,0,[]
1227,1995,0,[]
1228,1996,0,[]
1229,1997,0,[]
1230,1998,0,[]
1231,1999,0,[]
1232,2000,0,[]
1233,2001,0,[]
1234,2002,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1235,2003,0,[]
1236,2004,0,[]
1237,2005,0,[]
1238,2006,0,[]
1239,2007,0,[]
1240,2008,0,[]
1241,2009,0,[]
1242,2010,3,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1243,2011,2,"['0764Safadi.AcyanCasr', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1244,2012,0,[]
1245,2013,0,[]
1246,2014,1,['0845Maqrizi.DurarCuqud']
1247,2016,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1248,2017,1,['0845Maqrizi.Suluk']
1249,2018,0,[]
1250,2019,0,[]
1251,2020,0,[]
1252,2021,0,[]
1253,2022,3,"['0845Maqrizi.Suluk', '0764Safadi.AcyanCasr', '0911Suyuti.HusnMuhadara']"
1254,2023,1,['0764Safadi.AcyanCasr']
1255,2024,2,"['0668IbnAbiUsaybica.CuyunAnba', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1256,2026,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1257,2027,1,['0733Nuwayri.NihayatArab']
1258,2028,0,[]
1259,2029,0,[]
1260,2030,0,[]
1261,2033,1,['0845Maqrizi.KhabarCanBashar']
1262,2034,3,"['0845Maqrizi.Muqaffa', '0843IbnKhatibNasiriyya.DurrMuntakhab', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1263,2035,0,[]
1264,2039,1,['0845Maqrizi.Muqaffa']
1265,2042,4,"['0864Jazairi.IbtisamGhurus', '0465IbnHawazinQushayri.RisalaQushayriyya', '0974IbnHajarHaytami.FatawaHadithiyya', '0808IbnKhaldun.ShifaSail']"
1266,2044,1,['0911Suyuti.HusnMuhadara']
1267,2045,0,[]
1268,2046,0,[]
1269,2047,1,['0911Suyuti.HusnMuhadara']
1270,2048,0,[]
1271,2049,0,[]
1272,2050,0,[]
1273,2051,1,['0759MufaddalIbnAbiFadail.NahjSadid']
1274,2052,0,[]
1275,2053,0,[]
1276,2054,0,[]
1277,2055,2,"['0845Maqrizi.DurarCuqud', '0852IbnHajarCasqalani.InbaGhumr']"
1278,2056,0,[]
1279,2057,0,[]
1280,2058,1,['0845Maqrizi.Muqaffa']
1281,2059,0,[]
1282,2060,0,[]
1283,2061,3,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1284,2062,1,['0772IbnHasanJamalDinIsnawi.TabaqatShaficiyya']
1285,2063,2,"['0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1286,2064,4,"['0764Safadi.WafiBiWafayat', '0852IbnHajarCasqalani.DurarKamina', '0764Safadi.AcyanCasr', '0874IbnTaghribirdi.ManhalSafi']"
1287,2065,2,"['0852IbnHajarCasqalani.DurarKamina', '0764Safadi.AcyanCasr']"
1288,2066,2,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']"
1289,2067,0,[]
1290,2068,0,[]
1291,2070,13,"['0310Tabari.JamicBayan', '0911Suyuti.DurrManthur', '0427AbuIshaqThaclabi.KashfWaBayan', '0468IbnAhmadWahidiNaysaburi.WasitFiTafsir', '0774IbnKathir.TafsirQuran', '0458Bayhaqi.ShucabIman', '0181IbnMubarak.Zuhd', '0405HakimNaysaburi.Mustadrak', '0804IbnMulaqqin.IclamBiFawaid', '0319IbnMundhirNaysaburi.TafsirQuran', '0656IbnCabdQawiMundhiri.TarghibWaTarhib', '0852IbnHajarCasqalani.CujabFiBayanAsbab', '0468IbnAhmadWahidiNaysaburi.AsbabNuzul']"
1292,2071,5,"['0947BamakhramaHimyari.QiladatNahr', '0768Yafici.MiratJinan', '0748Dhahabi.CibarFiKhabar', '0748Dhahabi.DhaylCibar', '0911Suyuti.HusnMuhadara']"
1293,2072,0,[]
1294,2074,3,"['0902Sakhawi.DawLamic', '0911Suyuti.HusnMuhadara', '0902Sakhawi.Ilmam']"
1295,2075,1,['0739ShamsDinJazari.HawadithZaman']
1296,2076,6,"['0748Dhahabi.TarikhIslam', '0845Maqrizi.Muqaffa', '0749IbnFadlAllahCumari.MasalikAbsar', '0874IbnTaghribirdi.NujumZahira', '0726Yunini.DhaylMiratZaman', '0843IbnKhatibNasiriyya.DurrMuntakhab']"
1297,2077,2,"['0845Maqrizi.Muqaffa', '0705SharafDinDimyati.MucjamShuyukh']"
1298,2078,0,[]
1299,2079,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
1300,2080,2,"['0864Jazairi.IbtisamGhurus', '0974IbnHajarHaytami.FatawaHadithiyya']"
1301,2081,0,[]
1302,2082,1,['0874IbnTaghribirdi.NujumZahira']
1303,2083,0,[]
1304,2084,7,"['0562Samcani.Ansab', '0728IbnTaymiyya.MajmucFatawa', '0630IbnAthirCizzDin.LubabFiTahdhibAnsab', '0631SayfDinAmidi.AbkarAfkar', '0324Ashcari.MaqalatIslamiyyin', '0548Shahrastani.MilalWaNihal', '0728IbnTaymiyya.Iman']"
1305,2085,2,"['0749IbnFadlAllahCumari.MasalikAbsar', '0889IbnAhmadSakhawi.TuhfatAhbab']"
1306,2093,8,"['0733Nuwayri.NihayatArab', '0630IbnAthirCizzDin.Kamil', '0279Baladhuri.AnsabAshraf', '0597IbnJawzi.Muntazam', '0808IbnKhaldun.Tarikh', '0654SibtIbnJawzi.MiratZaman', '0310Tabari.Tarikh', '0421Miskawayh.Tajarib']"
1307,2094,11,"['0733Nuwayri.NihayatArab', '0630IbnAthirCizzDin.Kamil', '0774IbnKathir.Bidaya', '0597IbnJawzi.Muntazam', '0808IbnKhaldun.Tarikh', '0654SibtIbnJawzi.MiratZaman', '0310Tabari.Tarikh', '0479MurshidYahyaJurjani.AmaliIthnayniyya', '0421Miskawayh.Tajarib', '0500Anonymous.CuyunWaHadaiq', '0362AbuFarajIsbahani.MaqatilTalibiyyin']"
1308,2095,11,"['0733Nuwayri.NihayatArab', '0630IbnAthirCizzDin.Kamil', '0279Baladhuri.AnsabAshraf', '0808IbnKhaldun.Tarikh', '0654SibtIbnJawzi.MiratZaman', '0310Tabari.Tarikh', '0652Mahalli.HadaiqWardiyya', '0479MurshidYahyaJurjani.AmaliIthnayniyya', '0421Miskawayh.Tajarib', '0500Anonymous.CuyunWaHadaiq', '0362AbuFarajIsbahani.MaqatilTalibiyyin']"
1309,2096,7,"['0733Nuwayri.NihayatArab', '0630IbnAthirCizzDin.Kamil', '0774IbnKathir.Bidaya', '0310Tabari.Tarikh', '0479MurshidYahyaJurjani.AmaliIthnayniyya', '0421Miskawayh.Tajarib', '0500Anonymous.CuyunWaHadaiq']"
1310,2097,1,['0479MurshidYahyaJurjani.AmaliIthnayniyya']
1311,2099,8,"['0571IbnCasakir.TarikhDimashq', '0463KhatibBaghdadi.TarikhBaghdad', '0845Maqrizi.Muqaffa', '0597IbnJawzi.Muntazam', '0742Mizzi.TahdhibKamal', '0333AbuCarabTamimi.Mihan', '0277IbnSufyanFasawi.MacrifaWaTarikh', '0615MuwaffaqDinShafici.MurshidZuwwar']"
1312,2100,1,['0889IbnAhmadSakhawi.TuhfatAhbab']
