,start,end,intensity,type,label
929,28063,28066,4,reuse,
930,28066,28070,3,reuse,
931,28070,28073,4,reuse,
932,28073,28075,4,reuse,
933,28075,28077,3,reuse,
934,28077,28078,3,reuse,
935,28078,28079,3,reuse,
936,28079,28081,3,reuse,
937,28081,28082,3,reuse,
938,28082,28083,3,reuse,
939,28083,28086,2,reuse,
940,28086,28087,2,reuse,
941,28087,28088,1,reuse,
942,28092,28095,1,reuse,
943,28095,28101,1,reuse,
944,28101,28103,1,reuse,
945,28114,28116,2,reuse,
946,28116,28117,1,reuse,
947,28117,28120,1,reuse,
948,28120,28124,1,reuse,
949,28124,28128,2,reuse,
950,28128,28130,2,reuse,
951,28130,28133,1,reuse,
952,28133,28137,1,reuse,
953,28137,28140,1,reuse,
954,28140,28144,2,reuse,
955,28144,28145,2,reuse,
956,28145,28147,2,reuse,
957,28147,28148,3,reuse,
958,28148,28149,2,reuse,
959,28149,28150,1,reuse,
960,28154,28156,1,reuse,
961,28156,28157,4,reuse,
962,28157,28158,4,reuse,
963,28158,28160,3,reuse,
964,28160,28161,4,reuse,
965,28161,28163,2,reuse,
966,28163,28164,4,reuse,
967,28164,28166,4,reuse,
968,28166,28168,4,reuse,
969,28168,28169,4,reuse,
970,28169,28170,4,reuse,
971,28170,28172,2,reuse,
972,28172,28173,2,reuse,
973,28173,28178,2,reuse,
974,28178,28182,2,reuse,
975,28182,28185,2,reuse,
976,28185,28188,4,reuse,
977,28188,28190,4,reuse,
978,28190,28193,4,reuse,
979,28193,28194,2,reuse,
980,28194,28196,2,reuse,
981,28196,28197,2,reuse,
982,28197,28198,3,reuse,
983,28198,28200,3,reuse,
984,28200,28201,3,reuse,
985,28201,28202,3,reuse,
986,28202,28203,2,reuse,
987,28203,28204,1,reuse,
988,28204,28205,2,reuse,
989,28205,28206,3,reuse,
990,28206,28209,3,reuse,
991,28209,28215,3,reuse,
992,28215,28216,2,reuse,
993,28216,28219,4,reuse,
994,28219,28220,4,reuse,
995,28220,28221,1,reuse,
996,28221,28222,1,reuse,
997,28222,28223,1,reuse,
998,28223,28225,1,reuse,
999,28225,28226,2,reuse,
1000,28226,28228,2,reuse,
1001,28228,28229,1,reuse,
1002,28229,28230,1,reuse,
1003,28230,28231,1,reuse,
1004,28231,28233,1,reuse,
1005,28233,28234,1,reuse,
1006,28234,28237,1,reuse,
1007,28237,28240,2,reuse,
1008,28240,28241,2,reuse,
1009,28241,28247,1,reuse,
1010,28247,28248,1,reuse,
1011,28248,28249,2,reuse,
1012,28249,28252,2,reuse,
1013,28252,28253,1,reuse,
1014,28255,28256,1,reuse,
1015,28256,28257,1,reuse,
1016,28257,28259,2,reuse,
1017,28259,28260,3,reuse,
1018,28260,28261,3,reuse,
1019,28261,28262,2,reuse,
1020,28262,28263,2,reuse,
1021,28263,28267,2,reuse,
1022,28267,28269,2,reuse,
1023,28269,28270,2,reuse,
1024,28270,28271,2,reuse,
1025,28271,28275,2,reuse,
1026,28275,28278,2,reuse,
1027,28278,28283,2,reuse,
1028,28283,28285,2,reuse,
1029,28285,28290,2,reuse,
1030,28290,28291,1,reuse,
1031,28291,28294,2,reuse,
1032,28294,28300,2,reuse,
1033,28300,28303,2,reuse,
1034,28303,28307,2,reuse,
1035,28307,28308,1,reuse,
1036,28308,28311,1,reuse,
1037,28311,28312,1,reuse,
1038,28312,28315,1,reuse,
1039,28315,28317,2,reuse,
1040,28317,28318,2,reuse,
1041,28318,28320,1,reuse,
1042,28320,28321,2,reuse,
1043,28321,28323,1,reuse,
1044,28323,28325,1,reuse,
1045,28328,28329,1,reuse,
1046,28329,28332,1,reuse,
1047,28332,28333,2,reuse,
1048,28333,28335,1,reuse,
1049,28335,28336,2,reuse,
1050,28336,28337,2,reuse,
1051,28337,28339,3,reuse,
1052,28339,28340,2,reuse,
1053,28340,28341,2,reuse,
1054,28341,28342,2,reuse,
1055,28342,28348,1,reuse,
1056,28348,28353,1,reuse,
1057,28353,28357,1,reuse,
1058,28359,28362,1,reuse,
1059,28362,28364,1,reuse,
1060,28364,28367,1,reuse,
1061,28367,28368,3,reuse,
1062,28368,28370,3,reuse,
1063,28370,28371,2,reuse,
1064,28371,28374,1,reuse,
1065,28374,28376,2,reuse,
1066,28376,28377,2,reuse,
1067,28377,28384,2,reuse,
1068,28384,28388,2,reuse,
1069,28388,28393,2,reuse,
1070,28393,28397,3,reuse,
1071,28397,28398,3,reuse,
1072,28398,28399,2,reuse,
1073,28399,28401,2,reuse,
1074,28401,28404,2,reuse,
1075,28404,28408,2,reuse,
1076,28408,28410,1,reuse,
1077,28410,28413,1,reuse,
1078,28413,28414,1,reuse,
1079,28414,28475,1,reuse,
1080,28475,28476,1,reuse,
1081,28488,28490,1,reuse,
1082,28490,28493,2,reuse,
1083,28493,28494,2,reuse,
1084,28494,28497,1,reuse,
1085,28497,28498,1,reuse,
1086,28498,28499,3,reuse,
1087,28499,28500,4,reuse,
1088,28500,28503,5,reuse,
1089,28503,28504,5,reuse,
1090,28504,28505,3,reuse,
1091,28505,28510,2,reuse,
1092,28510,28511,3,reuse,
1093,28511,28514,3,reuse,
1094,28514,28517,3,reuse,
1095,28517,28559,3,reuse,
1096,28559,28561,2,reuse,
1097,28561,28564,1,reuse,
1098,28564,28567,1,reuse,
1099,28567,28569,1,reuse,
1100,28569,28576,2,reuse,
1101,28576,28581,3,reuse,
1102,28581,28583,3,reuse,
1103,28590,28591,1,reuse,
1104,28591,28592,2,reuse,
1105,28592,28597,2,reuse,
1106,28597,28600,2,reuse,
1107,28600,28606,2,reuse,
1108,28606,28607,2,reuse,
1109,28607,28611,1,reuse,
1110,28611,28614,1,reuse,
1111,28614,28617,1,reuse,
1112,28617,28618,1,reuse,
1113,28618,28622,1,reuse,
1114,28622,28625,1,reuse,
1115,28625,28628,1,reuse,
1116,28628,28637,1,reuse,
1117,28637,28641,1,reuse,
1118,28641,28661,1,reuse,
1119,28661,28667,1,reuse,
1120,28667,28670,1,reuse,
1121,28670,28673,1,reuse,
1122,28673,28680,1,reuse,
1123,28680,28683,1,reuse,
1124,28683,28691,1,reuse,
1125,28691,28694,1,reuse,
1126,28694,28700,1,reuse,
1127,28700,28704,1,reuse,
1128,28704,28709,1,reuse,
1129,28709,28712,1,reuse,
1130,28712,28741,1,reuse,
1131,28742,28748,1,reuse,
1132,28748,28753,1,reuse,
1133,28753,28790,1,reuse,
1134,28790,28795,1,reuse,
1135,28795,28801,1,reuse,
1136,28808,28813,1,reuse,
1137,28813,28821,1,reuse,
1138,28822,28823,1,reuse,
1139,28823,28867,1,reuse,
1140,28870,28873,1,reuse,
1141,28873,28874,1,reuse,
1142,28874,28928,1,reuse,
1143,28928,29487,1,reuse,
1144,29487,29491,1,reuse,
1145,29491,29495,1,reuse,
1146,29495,29516,1,reuse,
1147,29516,29517,1,reuse,
1148,29517,29531,1,reuse,
1149,29531,29532,1,reuse,
1150,29533,29536,1,reuse,
1151,29536,29539,1,reuse,
1152,29539,29548,1,reuse,
1153,29548,29556,1,reuse,
1154,29556,29606,1,reuse,
1155,29606,29614,1,reuse,
1156,29614,29659,1,reuse,
1157,29659,29663,1,reuse,
1158,29663,29744,1,reuse,
1159,29745,29747,1,reuse,
1160,29747,29811,1,reuse,
1161,29814,29818,1,reuse,
1162,29818,29828,1,reuse,
1163,29828,29915,1,reuse,
1164,29915,30052,1,reuse,
1165,30052,30061,1,reuse,
1166,30063,30086,1,reuse,
1167,30086,30998,1,reuse,
1168,30998,31004,3,reuse,
1169,31004,31011,3,reuse,
1170,31011,31013,2,reuse,
1171,31013,31014,2,reuse,
1172,31014,31019,2,reuse,
1173,31019,31023,2,reuse,
1174,31023,31034,2,reuse,
1175,31034,31035,2,reuse,
1176,31035,31036,2,reuse,
1177,31036,31047,2,reuse,
1178,31047,31052,1,reuse,
1179,31052,31067,1,reuse,
1180,31068,31076,2,reuse,
1181,31076,31077,2,reuse,
1182,31077,31079,2,reuse,
1183,31079,31096,2,reuse,
1184,31096,31100,1,reuse,
1185,31100,31104,1,reuse,
1186,31104,31110,1,reuse,
1187,31110,31111,1,reuse,
1188,31111,31115,2,reuse,
1189,31115,31135,2,reuse,
1190,31135,31164,1,reuse,
1191,31165,31170,1,reuse,
1192,31170,31176,1,reuse,
1193,31176,31177,1,reuse,
1194,31177,31181,2,reuse,
1195,31181,31182,2,reuse,
1196,31182,31186,2,reuse,
1197,31186,31198,1,reuse,
1198,31198,31204,1,reuse,
1199,31204,31206,1,reuse,
1200,31206,31207,1,reuse,
1201,31209,31215,1,reuse,
1202,31215,31224,1,reuse,
1203,31225,31227,1,reuse,
1204,31227,31228,2,reuse,
1205,31228,31231,3,reuse,
1206,31231,31236,3,reuse,
1207,31236,31279,2,reuse,
1208,31279,31314,2,reuse,
1209,31314,31315,2,reuse,
1210,31340,31346,2,reuse,
1211,31346,31355,2,reuse,
1212,31355,31461,2,reuse,
1213,31461,32498,2,reuse,
1214,32498,32535,1,reuse,
1215,32535,32536,1,reuse,
1216,32536,32552,1,reuse,
1217,32552,32664,1,reuse,
1218,32664,32667,1,reuse,
1219,32667,32879,1,reuse,
1220,32879,32941,1,reuse,
1221,32941,32947,1,reuse,
1222,32947,32951,1,reuse,
1223,32951,32957,1,reuse,
1224,32957,33008,1,reuse,
1225,33008,33034,1,reuse,
