,section,book,start,end,first_ms,book2,ms2,section2
2244,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6369,6377,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2245,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6381,6384,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2246,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6384,6396,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2247,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6396,6398,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2248,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6408,6414,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2249,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6434,6440,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2250,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6440,6441,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2251,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6441,6445,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2252,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6466,6469,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2253,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6489,6493,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2254,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6497,6501,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2255,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6508,6514,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2256,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6514,6520,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2257,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6520,6551,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2258,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6551,6552,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2259,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6556,6580,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2260,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6592,6598,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2261,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6599,6602,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2262,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6607,6611,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2263,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6612,6650,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2264,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6650,6652,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2265,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6652,6660,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2266,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6661,6662,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2267,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6662,6668,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2268,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6668,6671,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2269,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6676,6699,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2270,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6700,6715,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2271,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6715,6736,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2272,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6770,6780,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2273,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6799,6803,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2274,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6829,6832,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2275,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6842,6845,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2276,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6851,6856,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2277,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6870,6871,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2278,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6871,6876,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2279,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6877,6881,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2280,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6881,6891,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2281,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6891,6897,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2282,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6912,6913,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2283,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6913,6922,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2284,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6922,6924,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2285,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6942,6948,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2286,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6948,6951,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2287,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6951,6952,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2288,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6953,6956,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2289,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6962,6966,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2290,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6968,6974,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2291,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,6980,6985,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2292,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7019,7023,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2293,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7026,7033,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2294,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7054,7057,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2295,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7057,7062,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2296,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7065,7097,1361,0660IbnCadim.BughyatTalab,1704,Section outside dict
2297,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7962,7963,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2298,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7963,7966,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2299,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7966,7978,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2300,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7978,7979,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2301,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7979,7990,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2302,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7990,8007,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2303,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8022,8026,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2304,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8040,8043,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2305,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8050,8057,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2306,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8064,8167,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2307,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8170,8173,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2308,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8183,8187,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2309,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8194,8196,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2310,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8196,8202,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2311,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8209,8223,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2312,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8223,8227,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2313,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8228,8254,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2314,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8254,8256,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2315,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8256,8306,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2316,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8306,8375,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2317,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8380,8400,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2318,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8402,8440,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2319,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8441,8442,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2320,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8442,8600,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2321,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8601,8624,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2322,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8624,8625,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2323,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8626,8641,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2324,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8641,8734,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2325,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7962,7983,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2326,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7988,7996,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2327,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7996,7997,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2328,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8015,8018,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2329,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8019,8023,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2330,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8024,8025,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2331,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8025,8028,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2332,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8028,8029,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2333,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8029,8030,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2334,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8031,8032,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2335,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8032,8045,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2336,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8045,8056,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2337,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8056,8058,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2338,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8063,8067,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2339,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8070,8073,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2340,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8077,8080,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2341,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8110,8113,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2342,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8118,8222,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2343,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8230,8233,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2344,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8249,8251,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2345,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8251,8257,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2346,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8264,8275,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2347,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7962,7967,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2348,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7979,7987,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2349,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7987,7989,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2350,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7989,7990,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2351,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7990,7992,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2352,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7997,8001,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2353,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8006,8009,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2354,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8012,8024,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2355,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8024,8025,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2356,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8025,8036,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2357,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8036,8053,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2358,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8054,8058,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2359,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8058,8064,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2360,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8068,8072,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2361,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8086,8089,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2362,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8096,8103,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2363,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8110,8213,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2364,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8217,8220,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2365,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8220,8224,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2366,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8227,8232,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2367,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8232,8235,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2368,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8240,8248,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2369,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8248,8251,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2370,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8255,8265,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2371,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8273,8276,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2372,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7967,7968,1361,0748Dhahabi.TarikhIslam,6286,### $BIO_MAN$ 
2373,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7968,8037,1361,0748Dhahabi.TarikhIslam,6286,### $BIO_MAN$ 
2374,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8037,8038,1361,0748Dhahabi.TarikhIslam,6286,### $BIO_MAN$ 
2375,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8046,8047,1361,0748Dhahabi.TarikhIslam,6286,### $BIO_MAN$ 
2376,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8047,8071,1361,0748Dhahabi.TarikhIslam,6286,### $BIO_MAN$ 
2377,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7967,7968,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2378,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7968,8071,1361,0845Maqrizi.Mawaciz,1469,### | ذكر بساتين الوزير
2379,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7967,7968,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2380,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7968,8071,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2381,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7967,7968,1361,0748Dhahabi.SiyarAclamNubala,5701,### $ 258 - المستكفي محمد بن عبد الرحمن بن عبيد الله *
2382,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,7968,8037,1361,0748Dhahabi.SiyarAclamNubala,5701,### $ 258 - المستكفي محمد بن عبد الرحمن بن عبيد الله *
2383,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8037,8038,1361,0748Dhahabi.SiyarAclamNubala,5701,### $ 258 - المستكفي محمد بن عبد الرحمن بن عبيد الله *
2384,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8046,8047,1361,0748Dhahabi.SiyarAclamNubala,5701,### $ 258 - المستكفي محمد بن عبد الرحمن بن عبيد الله *
2385,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,8047,8071,1361,0748Dhahabi.SiyarAclamNubala,5701,### $ 258 - المستكفي محمد بن عبد الرحمن بن عبيد الله *
2386,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9582,9619,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2387,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9619,9730,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2388,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9731,9780,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2389,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9780,9827,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2390,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9827,9828,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2391,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9828,9840,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2392,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9840,9860,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2393,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9861,9949,1361,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
2394,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9582,9664,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2395,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9665,9666,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2396,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9666,9719,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2397,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9720,9830,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2398,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9831,9832,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2399,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9832,9934,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2400,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,9934,10105,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2401,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,10109,10132,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2402,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,10133,10141,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2403,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,10171,10174,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2404,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,10174,10177,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2405,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,10189,10230,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
2406,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,10235,10251,1361,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
