,section,book,start,end,first_ms,book2,ms2,section2
172,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3439,3441,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
173,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3441,3471,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
174,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3471,3472,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
175,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3472,3478,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
176,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3478,3479,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
177,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3479,3493,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
178,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3493,3494,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
179,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3494,3497,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
180,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3497,3498,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
181,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3498,3499,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
182,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3499,3500,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
183,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3501,3517,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
184,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3529,3537,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
185,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3538,3542,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
186,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3548,3552,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
187,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3552,3555,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
188,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3555,3556,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
189,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3556,3681,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
190,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3688,3700,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
191,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3708,3715,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
192,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3736,3739,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
193,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3763,3766,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
194,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3769,3772,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
195,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3781,3785,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
196,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3786,3791,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
197,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3831,3836,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
198,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3856,3861,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
199,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3864,3867,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
200,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3870,3875,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
201,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3882,3887,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
202,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3889,3892,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
203,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3892,3895,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
204,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3901,3906,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
205,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3908,3911,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
206,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3914,3917,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
207,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3921,3924,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
208,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3925,3928,1467,0660IbnCadim.BughyatTalab,1971,### $ الحسين بن علي بن الحسين
209,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3182,3183,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
210,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3183,3184,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
211,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3184,3188,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
212,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3191,3194,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
213,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3194,3195,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
214,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3197,3200,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
215,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3223,3228,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
216,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3231,3235,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
217,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3239,3245,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
218,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3253,3257,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
219,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3259,3262,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
220,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3262,3265,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
221,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3265,3266,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
222,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3266,3270,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
223,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3270,3271,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
224,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3274,3277,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
225,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3285,3289,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
226,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3289,3296,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
227,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3312,3316,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
228,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3320,3325,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
229,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3325,3328,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
230,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3345,3348,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
231,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3364,3367,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
232,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3372,3375,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
233,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3375,3379,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
234,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3399,3402,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
235,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3403,3407,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
236,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3443,3446,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
237,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3452,3453,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
238,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3453,3460,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
239,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3460,3461,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
240,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3463,3464,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
241,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3464,3492,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
242,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3492,3496,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
243,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3497,3500,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
244,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3503,3513,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
245,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3513,3514,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
246,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3518,3549,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
247,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3549,3551,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
248,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3553,3554,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
249,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3554,3557,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
250,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3561,3565,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
251,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3565,3582,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
252,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3582,3585,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
253,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3585,3586,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
254,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3586,3596,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
255,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3596,3597,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
256,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3602,3603,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
257,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3603,3611,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
258,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3612,3614,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
259,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3614,3616,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
260,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3618,3620,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
261,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3620,3636,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
262,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3636,3653,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
263,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3653,3655,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
264,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3655,3708,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
265,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3708,3714,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
266,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3714,3719,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
267,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3728,3729,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
268,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3729,3731,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
269,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3731,3745,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
270,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3745,3754,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
271,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3755,3762,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
272,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3762,3764,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
273,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3765,3766,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
274,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3766,3776,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
275,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3777,3803,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
276,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3803,3805,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
277,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3808,3812,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
278,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3812,3817,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
279,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3823,3824,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
280,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3824,3829,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
281,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3833,3836,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
282,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3840,3843,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
283,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3843,3846,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
284,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3847,3850,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
285,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3853,3856,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
286,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3857,3860,1467,0660IbnCadim.BughyatTalab,1972,### $ الحسين بن علي بن الحسين
287,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3182,3184,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
288,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3184,3185,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
289,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3201,3206,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
290,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3206,3207,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
291,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3208,3211,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
292,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3217,3220,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
293,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3221,3224,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
294,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3224,3240,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
295,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3241,3243,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
296,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3243,3245,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
297,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3249,3254,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
298,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3254,3258,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
299,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3258,3259,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
300,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3259,3266,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
301,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3266,3272,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
302,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3288,3328,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
303,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3328,3330,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
304,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3332,3334,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
305,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3334,3376,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
306,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3376,3410,1467,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين
307,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3182,3192,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
308,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3192,3198,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
309,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3220,3223,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
310,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3240,3243,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
311,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3254,3258,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
312,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3277,3341,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
313,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3353,3357,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
314,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3357,3360,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
315,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3360,3361,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
316,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3361,3363,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
317,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3364,3367,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
318,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3372,3377,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
319,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3377,3381,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
320,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3384,3387,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
321,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3392,3393,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
322,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3393,3399,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
323,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3405,3418,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
324,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3419,3421,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
325,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3421,3425,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
326,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3425,3429,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
327,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3430,3432,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
328,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3432,3439,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
329,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3444,3447,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
330,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3447,3448,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
331,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3450,3452,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
332,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3452,3457,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
333,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3457,3460,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
334,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3460,3468,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
335,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3468,3469,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
336,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3474,3477,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
337,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3478,3486,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
338,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3486,3514,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
339,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3514,3529,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
340,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3529,3530,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
341,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3530,3531,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
342,### | ذكر بساتين الوزير,0845Maqrizi.Mawaciz,3531,3532,1467,0845Maqrizi.Muqaffa,1237,### $ 1176 - أبو الفتوح الحسني [- 430]
