word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,row_id,cit,book_no,uri_other,word_start,word_end,extend,new_uri
جعفر,بن,قدامة,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,185,1,,0337QudamaIbnJacfar,,,,
جعفر,بن,قدامة,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,,,,184,,,,,,,
جلاله,جل,الله,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,517,0,,,,,,
جماعة,ابن,له,0845Maqrizi.Suluk,,,,,1212,0,,,,,,
حابس,بن,الأقرع,0224QasimIbnSallam.Amwal,,,,,308,0,,,,,,
حابس,بن,الأقرع,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir,0450AbuHasanMawardi.HawiKabir',,,307,,,,,,,
حاطب,وأكرم,خيرا,0230IbnSacd.TabaqatKubra,0852IbnHajarCasqalani.IsabaFiTamyiz,,,,92,0,,,,,,
حاطب,وأكرم,خيرا,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,,,,89.90.91,,,,,,,
حاطب,وأكرم,خيرا,0705SharafDinDimyati.NisaRasul,,,,,93,,,,,,,
حبيب,بن,يزيد,0255Jahiz.Hayawan',0255Jahiz.MahasinWaAddad,0930IbnIyas.NuzhatUmam,,,148,0,,,,,,
حبيب,بن,يزيد,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,145.146,,,,,,,
حبيب,بن,يزيد,0749IbnFadlAllahCumari.MasalikAbsar,0930IbnIyas.NuzhatUmam,,,,147,,,,,,,
حذافة,بن,خارجة,0257IbnCabdHakam.FutuhMisr,0487AbuCubaydBakri.MasalikWaMamalik,,,,506,0,,,,,,
حذافة,بن,خارجة,0257IbnCabdHakam.FutuhMisr,,,,,505,,,,,,,
حضر,من,بعض,0460Anonymous.DhakhairTuhaf,0845Maqrizi.ItticazHunafa,,,,959,0,,,,,,
حمزة,بن,علي,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,65,1,,0189IbnHamzaKisai,,,4,
حمزة,بن,علي,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,,,,64,,,,,,,
حنبل,بن,أحمد,0463IbnCabdBarr.IstidhkarJamic,,,,,1427,1,,0241IbnHanbal,,,,
حوادث,في,المسبحي,0458IbnSidaMursi.MuhkamWaMuhit,,,,,1598,1,,0420Musabbihi.AkhbarMisr,,,5,
حوادث,في,المسبحي,0560SharifIdrisi.NuzhatMushtaq,0900IbnCabdMuncimHimyari.RawdMictar,,,,579,,,,,,,
حوادث,في,المسبحي,0677IbnMuyassar.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,1072.1073,,,,,,,
حوادث,في,المسبحي,0809IbnDuqmaq.NuzhatAnam,,,,,1246,,,,,,,
حوادث,في,المسبحي,0845Maqrizi.ItticazHunafa,,,,,1108.1181,,,,,,,
خالد,بن,أحمد,0463IbnCabdBarr.IstidhkarJamic,,,,,1427,,,,,,,
خديج,بن,معاوية,0241IbnHanbal.Zuhd,0257IbnCabdHakam.FutuhMisr,,,,498,0,,,,,,
خديج,بن,معاوية,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,502,,,,,,,
خديج,بن,معاوية,0257IbnCabdHakam.FutuhMisr,,,,,496.497,,,,,,,
خلق,الله,بل,0845Maqrizi.KhabarCanBashar,,,,,1703,0,,,,,,
خياط,بن,خليفة,0257IbnCabdHakam.FutuhMisr,,,,,569,1,,0240IbnKhayyatCusfuri,,,5,
خياط,بن,خليفة,0463IbnCabdBarr.IsticabFiMacrifatAshab,,,,,568,,,,,,,
داود,بن,محمد,0350Balawi.SiratAhmadIbnTulun',0350MuhammadKindi.WulatMisr,0845Maqrizi.Muqaffa,,,1336,1,,0296MuhammadIbnJarrah,,,5,
داود,بن,محمد,0350MuhammadKindi.WulatMisr,0845Maqrizi.Muqaffa,,,,1337,,,,,,,
دعوتكما,أجيبت,قد,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa',0845Maqrizi.Rasail',0845Maqrizi.ShudhurCuqud,0930IbnIyas.NuzhatUmam,161,0,,,,,,
دعوتكما,أجيبت,قد,0350Balawi.SiratAhmadIbnTulun,0930IbnIyas.NuzhatUmam,,,,160,,,,,,,
ذكر,في,القضاعي,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,1293,1,,0454Qudaci,,,5,
ذكر,في,القضاعي,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1294,,,,,,,
ذكر,في,القضاعي,0257IbnCabdHakam.FutuhMisr,,,,,1290.1291.1292,,,,,,,
ذلك,بعد,له,0845Maqrizi.ItticazHunafa,,,,,1163,0,,,,,,
ذلك,عند,عمرو,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,484.485.487.489,0,,,,,,
ذلك,عند,عمرو,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,491,,,,,,,
ذلك,عند,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,488.49,,,,,,,
ذلك,عند,عمرو,0634AbuRabicHimyari.Iktifa,,,,,486,,,,,,,
رآهما,من,بعض,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,0911Suyuti.HusnMuhadara,,,99,0,,,,,,
رآهما,من,بعض,0814IbnZayyat.KawakibSayyara,0930IbnIyas.NuzhatUmam,,,,101,,,,,,,
رآهما,من,بعض,0911Suyuti.HusnMuhadara,0930IbnIyas.BadaicZuhur,,,,100,,,,,,,
رأي,رفضوا,لأنهم,0745MuayyadYahyaIbnHamzaCalawi.TamhidFiSharh,,,,,1542,0,,,,,,
ربيعة,عن,مالك,0224QasimIbnSallam.Amwal,,,,,308,0,,,,,,
ربيعة,عن,مالك,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir,0450AbuHasanMawardi.HawiKabir',,,307,,,,,,,
رحمه,الفاضل,القاضي,0613CaliIbnZafir.BadaicBadaih,0613CaliIbnZafir.BadaicBadaih',0613CaliIbnZafir.GharaibTanbihat,0930IbnIyas.NuzhatUmam,,221,1,,,,,,0596QadiFadil
رحمه,الفاضل,القاضي,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,222,,,,,,,
رحمه,حنيفة,أبو,0279Baladhuri.FutuhBuldan,0458AbuYaclaIbnFarra.AhkamSultaniyya,,,,313,1,,0150AbuHanifa,,,,
رحمه,حنيفة,أبو,0450AbuHasanMawardi.AhkamSultaniyya,0458AbuYaclaIbnFarra.AhkamSultaniyya,,,,314,,,,,,,
رحمه,كثير,ابن,0911Suyuti.HusnMuhadara,,,,,1447,1,,0774IbnKathir,,,,
رحمه,ومؤلفه,جامعه,0930IbnIyas.NuzhatUmam,,,,,164,0,,,,,,
رستم,بن,أحمد,0626YaqutHamawi.MucjamUdaba,0845Maqrizi.MusawwadatMawaciz,,,,876,,,,,,,
رستم,بن,أحمد,0626YaqutHamawi.MucjamUdaba,,,,,875,,,,,,,
رضي,بكر,أبو,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,71,0,,,,,,
رضي,عباس,ابن,0204Shafici.AhkamQuran,0204Shafici.TafsirShafici',0541IbnCatiyyaAndalusi.MuharrarWajiz,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,,530,0,,,,,,
رضي,عباس,ابن,0204Shafici.AhkamQuran,0204Shafici.TafsirShafici',0845Maqrizi.KhabarCanBashar,,,529,,,,,,,
رضي,عباس,ابن,0230IbnSacd.TabaqatKubra',0230IbnSacd.TarjamatHusayn,0463IbnCabdBarr.IsticabFiMacrifatAshab,,,999,,,,,,,
رضي,عباس,ابن,0660IbnCadim.BughyatTalab,0845Maqrizi.Muqaffa,,,,998,,,,,,,
رضي,عباس,ابن,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,71,,,,,,,
رضي,عمر,فشاور,0182AbuYusufYacqub.Athar,0182AbuYusufYacqub.Kharaj,,,,1253,0,,,,,,
رضي,عمر,فشاور,0182AbuYusufYacqub.Kharaj,,,,,1252.1254,,,,,,,
رضي,عمر,له,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,1283,0,,,,,,
رضي,عمر,له,0257IbnCabdHakam.FutuhMisr,,,,,1284.1285.1286.1287,,,,,,,
زيد,بن,عدي,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,65,0,,,,,,
زيد,بن,عدي,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,,,,64,,,,,,,
سبع,سنة,في,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1114,0,,,,,,
سبع,سنة,في,0588IbnMamun.AkhbarMisr,,,,,1113,,,,,,,
ست,سنة,في,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1017.1018.1019,,,,,,,
سعد,بن,الليث,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,,,,72,1,,0175LaythIbnSacd,,,5,
سعد,بن,الليث,0230IbnSacd.TabaqatKubra,0257IbnCabdHakam.FutuhMisr,,,,272,,,,,,,
سعد,بن,الليث,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,73,,,,,,,
سعد,بن,الليث,0350MuhammadKindi.FadailMisr,,,,,1414,,,,,,,
سعد,بن,ثابت,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,306,,,,,,,
سعد,بن,محمد,0230IbnSacd.TabaqatKubra,0238IbnRahawayh.Musnad,,,,1444,1,1,,,,,
سعد,بن,محمد,0230IbnSacd.TabaqatKubra,,,,,1445,,,,,,,
سعيد,أبو,الأديب,0350MuhammadKindi.FadailMisr,0807IbnFurat.TarikhDuwal,,,,1667,,,,,,,
سعيد,أبو,الأديب,0626YaqutHamawi.MucjamBuldan',0626YaqutHamawi.MucjamUdaba,0930IbnIyas.BadaicZuhur,,,1666,,,,,,,
سعيد,أبو,الأديب,0764IbnShakirKutubi.FawatWafayat',0764Safadi.NaktHimyan,0764Safadi.WafiBiWafayat',0930IbnIyas.BadaicZuhur,,1665,,,,,,,
سفيان,أبو,لكم,0630IbnAthirCizzDin.Kamil,,,,,1165,0,,,,,,
سلف,سعيد,أبو,0257IbnCabdHakam.FutuhMisr,0821Qalqashandi.SubhAcsha,,,,1415,,,,,,,
سلمة,أبو,لي,0181IbnMubarak.Zuhd,,,,,1616,0,,,,,,
سنة,حوادث,في,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,281.282,0,,,,,,
سنة,حوادث,في,0588IbnMamun.AkhbarMisr,,,,,280.283,,,,,,,
سنة,حوادث,في,0845Maqrizi.MusawwadatMawaciz,,,,,1359,,,,,,,
سنة,في,الكلبي,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,,,,296,,,,,,,
سنة,في,الكلبي,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,297,,,,,,,
سنة,متجددات,في,0588IbnMamun.AkhbarMisr,No Data,,,,692,1,,,1,2,,0596QadiFadil.Mutajaddidat
سهل,بن,محمد,0487AbuCubaydBakri.MucjamMaIstacjama,0721IbnRushaydSabti.MalCayba,,,,535,1,,,,,5,0730MuhammadIbnSahil
سوار,بن,أشعث,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,306,0,,,,,,
سيرة,كتاب,في,0911Suyuti.HusnMuhadara,,,,,1317,,,,,,,
شاه,مروان,له,0279Baladhuri.FutuhBuldan,0450AbuHasanMawardi.AhkamSultaniyya,,,,315.316,0,,,,,,
شاه,وصيف,ابن,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,458,,,,,,,
شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0600KatibMarrakushi.Istibsar,,,,418,,,,,,,
شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,0911Suyuti.HusnMuhadara,,,1700,,,,,,,
شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0733Nuwayri.NihayatArab,,,,405.417,,,,,,,
شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,0855BadrDinCayni.SayfMuhannad,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,,382,,,,,,,
شاه,وصيف,ابن,0487AbuCubaydBakri.MasalikWaMamalik,,,,,846,,,,,,,
شاه,وصيف,ابن,0548Shahrastani.MilalWaNihal,0727ShamsDinDimashqi.NukhbatDahr,,,,611,,,,,,,
شاه,وصيف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,619,1,1,,,,,
شاه,وصيف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,525,,,,,,,
شاه,وصيف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,,,,459,,,,,,,
شاه,وصيف,ابن,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,627,,,,,,,
شاه,وصيف,ابن,0600KatibMarrakushi.Istibsar,0733Nuwayri.NihayatArab,,,,416,,,,,,,
شاه,وصيف,ابن,0600KatibMarrakushi.Istibsar,0736IbnDawadari.KanzDurar,,,,642,,,,,,,
شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,638.641,,,,,,,
شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0736IbnDawadari.KanzDurar,0930IbnIyas.NuzhatUmam,,,236,,,,,,,
شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,,,383,,,,,,,
شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,,,,237,,,,,,,
شاه,وصيف,ابن,0733Nuwayri.NihayatArab,,,,,406.516,,,,,,,
شبه,بن,عمر,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,170.171,1,,0262CumarIbnShabba,,,,
شعيب,بن,عمرو,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,,,,1268,,,,,,,
شعيب,بن,عمرو,0230IbnSacd.TabaqatKubra,0470IbnMandaCabdRahman.Mustakhraj,,,,1269,,,,,,,
شعيب,بن,عمرو,0230IbnSacd.TabaqatKubra,,,,,1267,,,,,,,
شمس,حله,ما,0388Shabushti.Diyarat,0626YaqutHamawi.Khazal,0626YaqutHamawi.MucjamBuldan',,,1728,,,,,,,
شمس,حله,ما,0388Shabushti.Diyarat,,,,,1727,,,,,,,
شهاب,بن,محمد,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,0571IbnCasakir.TarikhDimashq,0930IbnIyas.NuzhatUmam,,,162,,,,,,,
شهاب,بن,محمد,0716NajmDinTufi.Isharat,0930IbnIyas.NuzhatUmam,,,,163,,,,,,,
شهر,متجددات,في,0845Maqrizi.ItticazHunafa,,,,,290,1,,,1,2,,0596QadiFadil.Mutajaddidat
شيبة,بن,مسعود,0562Samcani.Ansab,0571IbnCasakir.TabyinKadhib,0681IbnKhallikan.WafayatAcyan,0748Dhahabi.TarikhIslam,,1552,,,,,,,
شيبة,بن,مسعود,0681IbnKhallikan.WafayatAcyan,0764Safadi.WafiBiWafayat,,,,1551,,,,,,,
صارم,للأمير,السلطان,0692IbnCabdZahir.RawdZahir,,,,,1373,0,,,,,,
صالح,أبو,له,0544QadiCiyad.TartibMadarik,0748Dhahabi.TarikhIslam,,,,1365.1366,0,,,,,,
صالح,أبو,له,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1367,,,,,,,
صالح,بن,أحمد,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,,,,,,,
صالح,بن,أحمد,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
صالح,ثلاثة,الآلهة,0845Maqrizi.KhabarCanBashar,,,,,1703,0,,,,,,
صفة,في,الحوقلي,0367IbnHawqal.SuratArd,0930IbnIyas.NuzhatUmam,,,,342,1,1,,1,1,,
صفوان,بن,الحسن,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,,,,,,,
صفوان,بن,الحسن,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
صلى,الله,رسول,0224QasimIbnSallam.Amwal,0852IbnHajarCasqalani.JawabJalil,,,,310,0,,,,,,
صلى,الله,رسول,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,,,,1268,,,,,,,
صلى,الله,رسول,0230IbnSacd.TabaqatKubra,0470IbnMandaCabdRahman.Mustakhraj,,,,1269,,,,,,,
صلى,الله,رسول,0230IbnSacd.TabaqatKubra,,,,,1267,,,,,,,
صلى,الله,رسول,0257IbnCabdHakam.FutuhMisr,0327AbuBakrKharaiti.IctilalQulub,,,,96,,,,,,,
صلى,الله,رسول,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,,,,94,,,,,,,
صلى,الله,رسول,0257IbnCabdHakam.FutuhMisr,,,,,95.97,,,,,,,
صلى,الله,رسول,0405HakimNaysaburi.Mustadrak,0794BadrDinZarkashi.TadhkiraFiAhadithMashhura,,,,1535,,,,,,,
صلى,الله,رسول,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir',,,,312,,,,,,,
صلى,الله,رسول,0450AbuHasanMawardi.AhkamSultaniyya,,,,,311,,,,,,,
صلى,الله,رسول,0456IbnHazm.FisalFiMilal,,,,,673,,,,,,,
صلى,الله,رسول,0463KhatibBaghdadi.TarikhBaghdad,0845Maqrizi.Muqaffa,,,,1657,,,,,,,
صلى,الله,رسول,0615MuwaffaqDinShafici.MurshidZuwwar,0845Maqrizi.Muqaffa,,,,1658,,,,,,,
طسويه,بن,محمد,0350MuhammadKindi.WulatMisr,0874IbnTaghribirdi.NujumZahira,,,,835,,,,,,,
طولون,بن,أحمد,0350Balawi.SiratAhmadIbnTulun,0845Maqrizi.Muqaffa',0845Maqrizi.Rasail',0845Maqrizi.ShudhurCuqud,0930IbnIyas.NuzhatUmam,161,0,,,,,,
طولون,بن,أحمد,0350Balawi.SiratAhmadIbnTulun,0930IbnIyas.NuzhatUmam,,,,160,,,,,,,
طي,أبي,ابن,0542IbnMunjibTajRiyasaIbnSayrafi.Afdaliyyat,0617IbnTuwayr.NuzhatMuqlatayn,,,,1023,1,,,,,,0630IbnAbiTayyi
طي,أبي,ابن,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,1036,,,,,,,
طي,أبي,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,992.993,,,,,,,
طي,أبي,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,946.1093.1359,,,,,,,
عبد,أبو,القاضي,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1251,,,,,,,
عبد,أبو,الوزير,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,462,,,,,,,
عبد,أبو,الوزير,0565AbuHamidGharnati.TuhfatAlbab,0930IbnIyas.NuzhatUmam,,,,464,,,,,,,
عبد,أبو,الوزير,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,463,,,,,,,
عبد,الحسين,أبو,0930IbnIyas.NuzhatUmam,,,,,697,,,,,,,
عبد,الفاضل,القاضي,0350Balawi.SiratAhmadIbnTulun,,,,,1256,1,,,,,5,0596QadiFadil
عبد,القاسم,أبو,0257IbnCabdHakam.FutuhMisr,,,,,59.6,,,,,,,
عبد,القاسم,أبو,0930IbnIyas.NuzhatUmam,,,,,549,,,,,,,
عبد,بن,المضارب,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,0571IbnCasakir.TarikhDimashq,0930IbnIyas.NuzhatUmam,,,162,,,,,,,
عبد,بن,المضارب,0716NajmDinTufi.Isharat,0930IbnIyas.NuzhatUmam,,,,163,,,,,,,
عبد,بن,بكير,0230IbnSacd.TabaqatKubra,0238IbnRahawayh.Musnad,,,,1444,,,,,,,
عبد,بن,بكير,0230IbnSacd.TabaqatKubra,,,,,1445,,,,,,,
عبد,بن,زيد,0463KhatibBaghdadi.MuttafiqWaMuftariq,,,,,328,,,,,,,
عبد,بن,عاصم,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,1629,,,,,,,
عبد,بن,عمر,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,259.773,,,,,,,
عبد,بن,عمر,0257IbnCabdHakam.FutuhMisr,,,,,260.261,,,,,,,
عبد,بن,كثير,0224QasimIbnSallam.Amwal,,,,,308,,,,,,,
عبد,بن,كثير,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir,0450AbuHasanMawardi.HawiKabir',,,307,,,,,,,
عبد,بن,محمد,0350Balawi.SiratAhmadIbnTulun,,,,,1677,,,,,,,
عبد,بن,محمد,0487AbuCubaydBakri.MucjamMaIstacjama,0930IbnIyas.NuzhatUmam,,,,354,,,,,,,
عبد,بن,محمد,0626YaqutHamawi.MucjamBuldan,0930IbnIyas.NuzhatUmam,,,,353,,,,,,,
عبد,بن,محمد,0649MuhammadIdrisi.Anwar,0930IbnIyas.NuzhatUmam,,,,355,,,,,,,
عبد,بن,محمد,0911Suyuti.HusnMuhadara',0911Suyuti.TuhfatKiram,0930IbnIyas.NuzhatUmam,,,352,,,,,,,
عبد,بن,يحيى,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,773,,,,,,,
عبد,سعيد,أبو,0257IbnCabdHakam.FutuhMisr,0821Qalqashandi.SubhAcsha,,,,1415,,,,,,,
عبد,سعيد,أبو,0463KhatibBaghdadi.MuttafiqWaMuftariq,,,,,328,,,,,,,
عبد,محمد,أبو,0213IbnHisham.Tijan,0845Maqrizi.KhabarCanBashar,,,,447,,,,,,,
عبد,محمد,أبو,0429AbuMansurThacalibi.Jawahir,0873AbuZaydThacalibi.JawahirHisan,,,,65,,,,,,,
عبد,محمد,أبو,0460ShaykhTusi.Tibyan,0733Nuwayri.NihayatArab,,,,64,,,,,,,
عبد,محمد,أبو,0487AbuCubaydBakri.MasalikWaMamalik,0596IbnWasifShah.MukhtasarCajaibDunya,,,,56,,,,,,,
عبد,محمد,أبو,0573NashwanHimyari.KhulasatSiyar,0845Maqrizi.KhabarCanBashar,,,,446.448,,,,,,,
عبيدة,أبو,له,0654SibtIbnJawzi.MiratZaman,,,,,1382,0,,,,,,
عثمان,بن,يحيى,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,576,,,,,,,
عثمان,بن,يحيى,0350MuhammadKindi.FadailMisr,,,,,575,,,,,,,
عثمان,بن,يحيى,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,574,,,,,,,
عثمان,عمرو,أبو,0845Maqrizi.ItticazHunafa,,,,,289,,,,,,,
عجائب,كتاب,في,0629CabdLatifBaghdadi.IfadaWaIctibar,,,,,1299,1,,,,,5,
عجائب,كتاب,في,0837IbnHijjaHamawi.DhaylThamaratAwraq,,,,,368.369,,,,,,,
عروة,بن,هشام,0182AbuYusufYacqub.Kharaj,0251IbnZanjawayh.Amwal,,,,306,,,,,,,
عروة,بن,يزيد,0350MuhammadKindi.WulatMisr,,,,,570,,,,,,,
عز,مختار,الأمير,0845Maqrizi.Suluk,,,,,1452,0,,,,,,
عفير,بن,سعيد,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1364,,,,,,,
عفير,بن,سعيد,0733Nuwayri.NihayatArab,,,,,1363,,,,,,,
علي,الحسن,أبو,0224QasimIbnSallam.Amwal,0852IbnHajarCasqalani.JawabJalil,,,,310,,,,,,,
علي,الحسن,أبو,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir',,,,312,1,1,,,,5,
علي,الحسن,أبو,0450AbuHasanMawardi.AhkamSultaniyya,,,,,311,,,,,,,
علي,الحسن,أبو,0845Maqrizi.MusawwadatMawaciz,,,,,870,,,,,,,
علي,الحسن,أبو,0930IbnIyas.NuzhatUmam,,,,,164,,,,,,,
علي,الدين,علاء,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,1714,,,,,,,
علي,بن,شافع,0350MuhammadKindi.FadailMisr,0807IbnFurat.TarikhDuwal,,,,1667,1,,0730ShaficIbnCali,,,,
علي,بن,شافع,0626YaqutHamawi.MucjamBuldan',0626YaqutHamawi.MucjamUdaba,0930IbnIyas.BadaicZuhur,,,1666,,,,,,,
علي,بن,شافع,0629CabdLatifBaghdadi.IfadaWaIctibar,,,,,615,,,,,,,
علي,بن,شافع,0764IbnShakirKutubi.FawatWafayat',0764Safadi.NaktHimyan,0764Safadi.WafiBiWafayat',0930IbnIyas.BadaicZuhur,,1665,,,,,,,
علي,هو,الغلاة,0324Ashcari.MaqalatIslamiyyin,0728IbnTaymiyya.MinhajSunna,,,,1543,0,,,,,,
عليه,الله,صلى,0240IbnKhayyatCusfuri.Tarikh,0930IbnIyas.NuzhatUmam,,,,720,0,,,,,,
عمار,بن,هشام,0571IbnCasakir.TarikhDimashq,0975MuttaqiHindi.KanzCummal,,,,1413,,,,,,,
عمر,بن,سيف,0310Tabari.Tarikh,,,,,301,,,,,,,
عمر,عن,الليث,0257IbnCabdHakam.FutuhMisr,,,,,262.263.264,0,,,,,,
عمران,بن,حرملة,0256Bukhari.TarikhKabir,0277IbnSufyanFasawi.MacrifaWaTarikh,,,,1664,,,,,,,
عمران,بن,حرملة,0257IbnCabdHakam.FutuhMisr,0902Sakhawi.AjwibaMurdiyya,,,,1661,,,,,,,
عمران,بن,حرملة,0277IbnSufyanFasawi.MacrifaWaTarikh,0902Sakhawi.AjwibaMurdiyya,,,,1663,,,,,,,
عمران,بن,حرملة,0902Sakhawi.AjwibaMurdiyya,,,,,1662,,,,,,,
عمل,كتاب,في,0845Maqrizi.MusawwadatMawaciz,,,,,379,,,,,,,
عن,حكاية,تعالى,0347IbnYunusSadafi.Tarikh,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,70,0,,,,,,
عن,حكاية,تعالى,0748Dhahabi.SiyarAclamNubala,0930IbnIyas.NuzhatUmam,,,,69,,,,,,,
عن,خرداذبة,ابن,0560SharifIdrisi.NuzhatMushtaq,0900IbnCabdMuncimHimyari.RawdMictar,,,,579,1,,0300IbnKhurdadhbih,1,2,,
عن,عبيدة,أبو,0845Maqrizi.MusawwadatMawaciz,,,,,942,1,,0209AbuCubayda,1,2,,
عن,عفير,ابن,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,,,,351,0,,,,,,
عن,لهيعة,ابن,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,773,0,,,,,,
عن,لهيعة,ابن,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,1431,,,,,,,
عن,لهيعة,ابن,0257IbnCabdHakam.FutuhMisr,,,,,753.754.755.756.1432,,,,,,,
عن,لهيعة,ابن,0350MuhammadKindi.WulatMisr,,,,,793,,,,,,,
