ms,word_7,word_6,word_5,word_4,word_3,word_2,word_1
1719,ولقد,محمد,علي,الله,وصلي,لله,الحمد
1719,واولادهم,لعيالهم,افطارا,الضعفا,هلا,يشتري,متي
1719,وليس,به,تبركت,وقد,دعاهم,بلغني,قد
1719,ومن,خالصا,لله,الا,بنيته,ما,والله
1719,ويخرب,يبقي,الجامع,هذا,حاذق,معبر,له
1719,الاعراف,دكا,جعله,للجبل,ربه,تجلي,فلما
1723,علي,فبنيت,هكذا,للتاذين,التي,المناره,تبني
1723,علي,بيدرا,الامير,وافق,ممن,وكان,مدرسته
1727,في,زولاق,بن,ابراهيم,بن,الحسن,الفقيه
1727,الكتاب,هذا,من,موضعه,في,القيساريه,بنا
1727,فيه,كان,وما,بمصر,الاذان,ذكر,الاسواق
1730,يقف,عنه,الله,رضي,بلال,كان,الواقدي
1730,رسول,يا,وامي,انت,بابي,عليك,السلام
1731,الممنين,انتم,للناس,عنه,الله,رضي,عمر
1732,الاسماعيليه,اليه,تنتسب,الذي,جعفر,بن,اسماعيل
1732,البشر,خير,وعلي,محمد,بالليل,الاذان,في
1732,امتنع,ومن,المشروع,الاذان,يذنوا,مروهم,لهم
1733,في,السلام,هذا,يكون,ان,اتحبون,لهم
1734,لسار,تتقدم,ان,يامرك,الله,رسول,له
1735,هلا,قام,فاذا,الزبور,كتاب,في,تفصيلهم
1735,الي,الليل,نصف,من,الاذان,امدد,اني
1737,في,الشهود,من,حضر,من,فيه,ووصف
1740,ثم,المقس,وجامع,العلم,ودار,راشده,جامع
1740,وثلاثون,وتسعه,تنانير,ثلاثه,الفضه,تنانير,ان
1741,في,الظاهر,عبد,بن,الدين,محي,القاضي
1746,لاربع,وثلاثماه,وثمانين,احدي,سنه,حوادث,في
1746,وامر,وثلاثماه,وتسعين,ثلاث,سنه,حوادث,في
1746,وعلق,الفتوح,بباب,الجديد,الجامع,بنا,وتم
1750,فشهدوا,وتامل,قراه,دون,فيه,بما,اشهدوا
1750,جزا,عليهم,وقفت,انا,نعم,فقال,ذلك
1750,الاوضاع,علي,صحيحا,صدر,اذا,الوقف,ان
1751,تعالي,الله,حكم,عن,وسالهم,القضيه,لهم
1751,اذا,الباطله,الشهاده,ان,حنيفه,ابي,مذهب
1751,ولا,الجمهور,مذهب,ولا,مذهبك,هذا,ليس
1751,به,ينقض,مما,هذا,عقيل,ابن,له
1751,مذهب,هذا,ليس,البلقيني,الدين,سراج,له
1751,لم,ما,له,فقالوا,بالظاهر,نحكم,نحن
1751,نحن,وسلم,عليه,الله,صلي,النبي,قال
1751,له,قالوا,بالفتاوي,هي,ما,الاحكام,المناوي
1751,نفيس,علي,القام,الدريهم,ابن,مجلس,في
1751,يفتيكم,الله,قل,يستفتونك,المبين,كتابه,في
1752,رضي,لعاشه,وسلم,عليه,الله,صلي,النبي
1752,ومذهب,كفر,هذا,وغيره,الهندي,الدين,سراج
1752,خالف,اذا,الفتوي,ان,الا,ارد,لم
1752,فاطلقت,قالوا,الحق,تخالف,التي,بالفتوي,فاردت
1752,ان,وادعيت,هذا,قدر,فاذا,حينذ,السلطان
1752,الحاضرين,لبعض,فتبين,هذا,في,اعمل,كيف
1752,ينكر,لم,السلطان,مولانا,ان,شك,لا
1752,هذا,ليس,له,قيل,لنفسه,يحكم,كيف
1752,بعد,لذلك,واذعن,اصله,دون,بوصفه,يبطل
1752,بما,فقالوا,ابطاله,في,نعمل,كيف,للحاضرين
1753,الشاهد,جرح,ان,علي,المسلمين,اجماع,له
1753,وقايس,القضاه,تثبت,انظر,الله,رحمه,ملفه
1755,عبدك,وابن,عبدك,وانا,اللهم,اسمعه,وانا
1756,المختصه,الكسوه,الطراز,من,ووصل,المامون,ابن
1757,يعني,وفيه,وثلاثماه,وتسعين,خمس,سنه,في
1757,يعني,وفيه,وثلاثماه,وتسعين,ثمان,سنه,في
1758,في,المتوج,ابن,من,وهم,هذا,ملفه
1766,البحيره,اهل,قره,بني,لقتال,العساكر,وخرجت
1772,واحلام,تعالي,لا,افعاله,كانت,بعضهم,فيه
1773,الي,به,وانفذ,راسه,فقطع,قتلته,هكذا
1773,فلم,عليه,وارتج,لله,الحمد,الله,بسم
1775,الدولتين,اخبار,في,المقلتين,نزهه,كتاب,فيه
1775,خطيب,ويقدم,السته,المواليد,في,الخليفه,جلوس
1775,الفاطميه,الدوله,في,كان,قد,امر,فهذا
1775,نعوته,فيه,ورسم,الجامع,لهذا,تجديده,فيه
1782,وبني,الزاهره,القصور,داخل,الا,يكون,لا
1782,قط,ندمت,ما,وصيته,جمله,في,لهم
1785,وهو,الاحباس,ديوان,في,الخدمه,الطوير,ابن
1786,يوم,وقر,واربعماه,خمس,سنه,حوادث,في
1786,بمصر,القضاه,كان,الجواني,اسعد,بن,الشريف
1787,والتقرب,بالبراطيل,الدواوين,اخرجها,الرزق,هذه,جميع
1788,في,مذكور,هو,كما,الخراب,اسباب,احد
1790,الليله,هذه,في,انم,لم,اني,له
1792,واعاد,واصلحه,الموضع,ذلك,فقطع,بسو,فيها
1792,الشعيبيه,بجسر,مسجدا,عمر,ايضا,الافرم,ان
1793,فرحمه,جامعي,ويخرب,الباب,هذا,غلام,اكون
1793,في,فكر,ثم,الله,يدبر,والطاعه,السمع
1794,بن,محمد,الكتاب,هذا,من,الاثار,رباط
1807,ان,الا,بتغسيله,انفرد,ولا,ملك,هذا
1807,بثلاث,معقده,بخرقه,محنكا,كان,انه,الغاسل
1817,وصودر,فعزل,اوقاف,عده,الجامع,علي,وجعل
1818,وانا,واملكها,دمشق,الي,انت,توجه,له
1821,لا,اقطاعا,منه,طلب,لجندي,مره,السلطان
1821,وهو,الايام,من,يوم,في,السلطان,له
1821,نحس,عجوز,انها,لك,قلت,ما,له
1821,الا,الملوك,يقتل,ما,خوند,يا,للسلطان
1825,جامع,الكتاب,هذا,من,الاحكار,ذكر,عند
1829,الساعه,لي,اعمل,علي,حاج,يا,له
1830,عشرين,الساعه,حرمتني,وقد,اعبس,ما,كيف
1830,رس,عندي,تجمع,قد,قال,حرمتك,كيف
1830,علي,ذكرت,الذي,وضمان,اطبخ,رح,له
1833,ثلاث,سنه,صفر,ثامن,الاحد,يوم,في
1836,راها,اذا,صوره,اصور,انا,عزيز,ابن
1836,الناظر,نظرها,فاذا,اصورها,انا,لكن,القصير
1837,حدثني,النسابه,الجواني,اسعد,بن,محمد,الشريف
1837,بنو,الامرا,من,جماعه,جمعه,ليله,اجتمعنا
1838,طرا,اهل,من,رجل,انا,سيدي,يا
1838,عدو,يا,فقلنا,للنجدات,يا,والله,اي
1838,ما,هم,علي,بقي,ما,انزلوا,بس
1838,فما,انزلوا,وراسين,البترا,الا,بقي,ما
1838,الوزير,وكان,السلطان,الي,الا,اخليه,ما
1850,كتابه,عوضك,يلي,من,المنصور,الملك,له
1850,فولاه,الظاهر,عبد,بن,الدين,فتح,القاضي
1850,ما,يوم,كل,علي,اعرض,الدين,لفتح
1850,يطلع,ولا,ذلك,الي,لك,سبيل,لا
1850,ان,الي,حاله,علي,يزل,ولم,صدق
1852,بسويقه,الجامع,هذا,الفلك,ابن,جامع,الاحكار
1859,الرحمن,بارك,فلا,امالني,نحس,برج,قريني
1859,بن,احمد,بن,محمد,الدين,شمس,الاديب
1862,عمرو,افتتح,منذ,ونحلهم,مصر,اهل,مذاهب
1865,عبد,ميسره,ابا,ان,الكندي,عمرو,ابو
1865,بن,يزيد,ان,وغيره,قبيل,ابي,عن
1865,جعل,قد,العزيز,عبد,بن,عمر,كان
1865,ان,ذنبي,ما,العزيز,عبد,بن,عمر
1865,مصر,تاريخ,في,يونس,بن,سعيد,ابو
1865,مانع,بن,شفي,بن,حسين,علي,دخلت
1865,من,سمعهما,شفي,كان,كتابين,الي,عمد
1865,الخوله,بقوله,يعني,يونس,بن,سعيد,ابو
1865,عثمان,سعيد,ابا,ان,الكندي,عمرو,ابو
1871,علي,استخلف,بل,حبيب,ابي,بن,يزيد
1875,واهل,العراق,اهل,رسا,من,معه,من
1875,قالوا,فدعوني,يفعل,لم,انه,ويحكم,علي
1875,لمكرت,الكذب,ولولا,معاويه,مكر,من,هذا
1875,بحق,اسالك,له,فقال,جعفر,بحق,له
1875,بموت,العاص,بن,عمرو,وسمع,وللفم,لليدين
1875,قال,او,عسل,من,جنودا,لله,ان
1875,عزله,لك,نصحي,يمنعني,لا,انه,له
1876,بن,معاويه,فقال,بكر,ابي,في,احفظوني
1878,عطف,فما,جار,له,انا,انصرفوا,للجند
1879,كلهم,الناس,قال,ثم,سليمان,ابا,احذروا
1879,اليه,ودس,كذب,هذا,فقال,لحميد,ذلك
1880,عليه,واشار,الكتاب,هذا,من,موضعه,في
1883,وكرهه,الناس,من,جمع,فرضيه,والقران,الصحابه
1883,الفريقين,من,جماعه,فيها,قتل,والنوح,السلف
1893,ان,اعلم,وتباينها,عقادها,واختلاف,الخليقه,فرق
1896,فلما,عنده,خير,لا,عنقه,هذه,من
1896,بالرا,يلثغ,وكان,الفراسه,اخطات,وربما,عمر
1896,وقيل,المعتزله,حينذ,من,فسموا,اعتزلوا,هلا
1896,واصحاب,عبيد,بن,عمرو,اعتزل,منبه,ابن
1898,والخامسه,فاتت,اذا,الصلوات,قضا,يلزم,لا
1898,ظالما,لكان,الصغير,الطفل,الله,عذب,لو
1898,هي,ثم,افعال,جمله,من,الله,اراده
1898,لان,يخلقه,لم,الله,وان,المخزون,باللطف
1899,كيف,بلا,بالابصار,الله,ريه,اجاز,من
1899,واختلاف,الفتنه,زمن,في,الاماميه,تنعقد,لا
1899,اسبغ,لو,وقال,الموكل,دون,الوكيل,لان
1899,ودخلوا,عماله,تشكو,قليله,شرذمه,جاته,انما
1899,طالب,ابي,بن,وعلي,والزبير,طلحه,ان
1899,اسم,لانه,الكافر,الله,خلق,يقال,لا
1900,منه,وازهد,انسك,الغفاري,ذر,ابا,ان
1903,هو,الايمان,هاشم,ابو,وابنه,علي,ابو
1903,وهو,الانسان,صوره,علي,ودم,لحم,هو
1905,مجتمعه,اعراض,الجسم,ان,وزعم,كفار,لعلهم
1910,بن,علي,الي,ذلك,فوض,بل,بعضهم
1910,الحسن,اولاد,الي,بعده,الامر,رجع,بعضهم
1913,فعير,المنبر,علي,وهو,ما,اطعموني,خالد
1913,معجزته,ان,وزعم,النبوه,وادعي,الفاحش,بالتشبيه
1918,بذلك,القدريه,فكفرته,النار,في,المشركين,اطفال
1918,وقال,البلوغ,قبل,منهم,نتبرا,الكريم,عبد
1918,التقيه,دار,في,من,جميع,عن,نتوقف
1919,فيه,يجب,الرحمن,عبد,بن,زياد,لهم
1920,ابتدا,منذ,الاسلام,اهل,عقاد,في,الحال
1921,الجهني,خالد,بن,معبد,الاسلام,في,بالقدر
1921,ومثله,بهذا,عليه,فطعن,الله,اعدا,كذب
1922,التاريخ,كتاب,من,سبا,ابن,ترجمه,في
1925,العقليين,والتقبيح,بالتحسين,القول,وترك,المختار,بالفاعل
1932,اخرون,وقال,طبيعه,هو,الكفار,من,قوم
1933,البرره,اصحابه,عنه,ونقلها,العلا,الله,صفات
1933,الخطابي,نقله,امكن,الاثبات,الله,رحمه,الشافعي
1933,يشا,كيف,ينفق,مبسوطتان,يداه,بل,تعالي
1934,قوله,في,والانثي,الذكر,من,المتولده,المخلوقات
1934,وهو,ش,كمثله,ليس,قال,من,عز
1935,كل,واصل,الامه,باجماع,كافر,فهو,هذا
1936,يدرسه,الكتاب,درس,سيده,ابن,قال,المدارس
1936,الشاذ,ومن,وادرسته,اياه,ودرسته,جني,ابن
1936,مكتوم,ام,ابن,الله,عبد,ان,الواقدي
1936,ومقاصير,ومساكن,دورا,فيه,ليبني,يريده,انه
1937,انقرضت,فلما,الكتاب,هذا,من,موضعه,في
1942,المعزيه,خطط,في,الزاهره,الروضه,كتاب,في
1942,اذن,الواقف,ان,وقفها,كتاب,اخر,في
1942,علي,وهم,الواقف,علي,الشهود,شهاده,رسم
1949,ابو,السلطان,فقال,منهم,هو,من,الخادم
1950,العرب,من,ويكون,منها,وظيفه,كل,في
1958,بالامس,الحلف,هذا,ما,الدين,ضيا,الفقيه
1958,افسد,للعادل,شكر,بن,الدين,صفي,الصاحب
1959,حاللتك,لا,اني,والله,اعلم,الفقيه,له
1959,نفسك,في,السم,تجرد,ولم,مولانا,يا
1959,وكل,عليه,الحوطه,وقعت,ما,كل,خذ
1959,عليه,الله,صلي,النبي,البارحه,رايت,لهم
1959,ما,جميع,ان,علي,اشهد,سيدي,يا
1966,واعطاها,شعبان,اول,في,دمشق,الكامل,وتسلم
1968,جرجس,النصر,ابو,الدين,علم,الطبيب,له
1974,يسعد,فلم,الاجر,من,فيه,وما,الجهاد
1974,هذا,سوي,يقوله,شيا,هذا,وجد,ما
1977,القبه,الي,اليوم,دخل,فلانا,ان,له
1981,في,اولي,لا,حضر,لمن,اقبغا,الامير
1982,جيد,وهو,الفراش,يسير,لاستاذك,قل,له
1982,احد,حضر,واذا,بيتي,في,اقعد,للفراش
1983,له,جري,ما,الامرا,من,ولعده,له
1983,عليه,بالقبض,السلطان,يرسم,والطاعه,السمع,للسلطان
1984,فاخذ,الخاتم,هذا,هو,ايش,اقبغا,له
1984,حسبوه,بكم,فقال,ابيه,تركه,من,انه
1984,فاخذه,اياه,فناوله,ارنيه,فقال,درهم,باربعماه
1984,ولكن,خاتمك,ناخذ,ان,فضيحه,والله,له
1984,الله,عبد,بن,طرنطاي,عليه,اشوش,لا
1987,عملته,قد,جميعه,هذا,خوند,يا,له
1987,ما,اياما,لاهله,ان,وذكر,لله,ش
1987,والبسط,القبض,بيده,من,فسبحان,بريعها,تبلغوا
1989,مع,اخرج,اريد,بالنيابه,حاجه,مالي,انا
1989,مقتل,خبر,بلغه,من,واول,خبره,في
1989,دار,ابواب,فغلقت,وامر,فعلوها,قد,والله
1992,ولا,متنا,ليتنا,يا,فانيه,الدنيا,لفراشه
1994,تحت,من,الا,يموت,اشتهي,كنت,ما
1997,موضع,صار,ثم,الكتاب,هذا,من,الرحاب
1999,رزقه,انقطع,ممن,البطالين,الكتاب,ورقه,هذه
1999,فاحضر,وامر,بك,تلعب,الدواوين,ان,له
2003,وما,كله,الامر,فلي,مالكا,كنت,ان
2003,احمد,الدين,شهاب,الاديب,صاحبنا,ذلك,في
2007,بش,اعترفت,ما,اعاقب,اني,عرفت,لو
2011,ولكن,نحس,شيخ,انا,نعم,الجاولي,له
2013,وجميع,كلهم,مماليكي,ومعي,الا,اتوجه,لا
2028,مع,كاتبي,الاسعد,خط,رايت,ما,للشجاعي
2029,الان,واقول,فيها,الصلاه,بمنع,افتيت,انا
2029,وذم,والقضاه,والامرا,الملوك,من,الامور,ولاه
2030,ودعا,لك,دعا,قد,الدين,علم,يا
2030,اللهم,وسلم,عليه,الله,صلي,النبي,قول
2030,نور,محاكاه,اراد,انما,السلطان,ان,له
2030,ملوك,بعض,اسر,الدين,نور,ان,له
2030,ابن,وقرر,النيات,علي,المطلع,الله,الشجاعي
2030,لاجل,الصلاه,من,التحرج,كان,ان,ملفه
2031,والسدير,خطير,لديها,انه,الخورنق,ود,ومدرسه
2031,الذي,الموضع,المسجد,سيده,ابن,قال,المساجد
2031,مسجد,فهو,فيه,يتعبد,موضع,كل,الزجاج
2031,عز,وقوله,وطهورا,مسجدا,الارض,لي,جعلت
2035,من,الكتاب,هذا,من,القرافه,اخبار,في
2035,من,ايضا,مصر,فسطاط,مدينه,اخبار,في
2037,ما,بقبره,وحلوله,غسله,حالتي,في,عنه
2037,رسلان,مسجد,المامون,ابن,عن,تقدم,ما
2037,المامون,الاجل,وكان,تاريخه,في,المامون,ابن
2037,المساجد,عماره,من,مانع,ثم,ما,له
2043,من,تريد,ما,عامر,ابن,يا,له
2043,فاعطيهم,ويسالوا,فاشفعهم,فيشفعوا,اقربهم,ان,اريد
2043,قد,قوم,الي,فتاتي,كرامه,ولا,لا
2043,سعيد,ولقبه,بيان,اسمه,ان,ميسر,ابن
2045,الصبح,صلاه,وبعد,الاخره,العشا,صلاه,بعد
2045,اهل,يا,ذلك,في,العصر,ادبا,بعض
2046,ناحيه,ان,ثم,والكسوه,والصابون,الحلوي,فقطعت
2049,السلطان,استادار,وصار,ذكره,فاشتهر,موضعه,في
2052,من,محمود,مدرسه,ذكر,عند,خبره,في
2054,الامير,فاختفي,الكتاب,هذا,من,الناصريه,الخانقاه
2056,عنها,نشا,التي,الاسباب,ذكر,عند,ذلك
2059,ذكر,عند,الكتاب,هذا,من,موضعه,في
2061,فيما,الخانقاه,هذه,ارسلان,خانقاه,نجد,اراضي
2061,فقام,واملكها,القلعه,واطلع,الساعه,اخرج,له
2061,بعظمه,الدين,وكريم,الدين,فخر,يشتهر,ولم
2063,غراب,اليه,قدموا,به,الناس,وتسامع,بكتمر
2063,الباقي,وبيع,اياها,وهبته,ما,لي,هذه
2065,مما,وكان,اصطبله,باب,يغلق,المغرب,ومن
2065,يده,وبوس,بكتمر,الامير,الي,روح,له
2065,الكتاب,هذا,من,جامعه,ذكر,عند,قوصون
2068,عده,بها,وقرر,الكتاب,هذا,من,الجوامع
2072,وحدث,الحديث,وروي,المشايخ,من,عده,فيها
2074,استوفي,زاره,من,محمد,النبي,باثار,اكرم
2074,شوقا,مدامعا,تسفحين,ذا,كم,عين,يا
2077,علي,تشفق,كانك,السلطان,بحضره,مره,له
2077,علي,يظهر,السلطان,ان,اصحابه,لبعض,خضر
2102,الانسان,مدفن,القبر,المشهوره,والقاهره,مصر,مقابر
2102,اسم,ولكنه,الفعل,علي,ليس,المقبره,سيبويه
2103,بدهر,ادم,قبل,كان,هذا,دوناي,ان
2103,مخلوق,يعظم,ان,واكره,الله,رحمه,الشافعي
2103,طيبه,ابي,حديث,من,الترمذي,روي,القرافه
2103,ابي,عن,روي,وقد,غريب,حديث,وهذا
2103,الله,عبد,بن,الرحمن,عبد,القاسم,ابو
2103,يبيعه,ان,العاص,بن,عمرو,المقوقس,سال
2103,فكتب,الممنين,امير,الي,ذلك,في,اكتب
2103,فيها,ان,الكتب,في,صفتها,لنجد,انا
2105,سلامه,بن,محمد,الله,عبد,ابو,القاضي
2105,سيف,بن,جحض,بنو,الكندي,عمرو,ابو
2105,كتاب,في,الجواني,اسعد,بن,محمد,الشريف
2105,جامع,اليوم,له,يقال,الذي,القرافه,جامع
2105,كتاب,في,سعيد,بن,محمد,بن,موسي
2107,فوجد,الموضع,الي,بجماعته,فخرج,الخبر,له
2107,القرافه,ان,اعلم,الكبيره,بالقرافه,الشهيره,المساجد
2110,هاتوا,فقال,فحضروا,بالفراشين,استدعي,ثم,الساعه
2110,الله,عبد,الدين,محيي,القاضي,ذلك,في
2111,الكتاب,هذا,من,مصر,محاريب,ذكر,عند
2114,هذه,مداد,من,احسن,مولانا,يا,له
2115,في,راسه,الله,صوب,سدره,قطع,من
2115,في,النسابه,الجواني,اسعد,بن,محمد,الشريف
2115,لا,كلب,صادق,ابي,الشيخ,لمولاي,كان
2115,المذن,وكان,حمام,مستوقد,في,كلبه,ولدت
2115,القطاط,برسم,حانوت,كرا,جعل,قد,كان
2116,امض,فرج,بن,الحسن,ابي,للشيخ,مولاي
2117,المذن,السراج,بن,الحسن,ابو,الشيخ,حدثني
2117,جامع,ابواب,من,الاول,الباب,قدام,كان
2117,المسجد,هذا,العكر,ابن,مسجد,والطاعه,السمع
2117,مسجد,الكتاب,هذا,من,الجوامع,ذكر,عند
2120,فضربت,راسه,فقال,به,فنزلوا,بهذا,انزلوا
2120,هاهنا,قف,ركابه,مقدمي,احد,علي,لعبد
2120,فضربت,راسه,فقال,به,فنزلوا,بهذا,انزلوا
2120,علي,اجلس,الركاب,مقدمي,احد,الاصغر,ليوسف
2120,هذا,من,القاهره,ظواهر,ذكر,عند,المقس
2120,الجوسق,سيده,ابن,قال,بالقرافه,التي,الجواسيق
2120,في,النسابه,الجواني,اسعد,بن,محمد,الشريف
2121,السماط,علي,وكان,له,افطن,الجلسا,لاحد
2123,الكبيره,بالقرافه,كان,بالقرافه,كانت,التي,الرباطات
2123,القرافه,في,وكان,بالقرافه,التي,والمحاريب,المصليات
2125,بجبل,وكان,والصحرا,بالجبل,التي,والمعابد,المساجد
2127,هذا,من,الجوامع,ذكر,عند,محمود,مسجد
2127,ثلاث,القال,هذا,فراي,الشيطان,من,هذا
2128,باعاده,وامر,شك,بلا,الكنز,هو,هذا
2128,كانه,شيا,البر,في,اجد,اني,الحفار
2128,قلعه,فلما,قلعه,في,تسبب,لل,له
2128,عنه,انحسر,فيما,يسكنون,مصر,اهل,ان
2128,لل,حمام,ذكر,عند,هذا,لل,خبر
2128,فاخرج,نعم,فقال,ما,اعندك,خياط,يا
2128,كثيرا,تشرب,لا,يعني,تمد,ولا,اشرب
2128,فقال,تمد,لا,وقلت,سقيتنا,فتي,يا
2132,لك,انا,كريب,فقال,بذلك,لي,ومن
2132,قال,القتلي,علي,فقيل,النوادب,هذه,ما
2134,بهذا,ويتعلق,الحبش,بركه,من,الوزير,بساتين
2134,وهو,حسين,القاسم,ابي,ولده,لمدب,يوما
2134,هذا,لمدبه,الايام,بعض,في,القاسم,ابو
2134,مولانا,من,تاخذون,هذا,خمول,واي,له
2134,والمواكب,الكتاب,ابوابنا,الي,تصار,ان,اريد
2134,القاسم,ابو,ان,يخضب,ان,اخوفني,ما
2135,امر,القرافه,حوض,بالقرافه,التي,والابار,الاحواض
2137,ابطلها,غد,في,البدعه,هذه,ما,له
2137,رايت,فاني,عليه,انت,ما,علي,دم
2137,الشيخ,اولهم,قبور,سبعه,بزياره,عليك,له
2138,عامر,بن,عقبه,وهم,اخر,سبعه,ايضا
2140,ابراهيم,بن,عثمان,علي,ابو,الدين,علا
2142,يجتمعون,ذاك,اذ,وكانوا,راه,انه,بعضهم
2142,المقابر,ان,اعلم,النصر,باب,خارج,المقابر
2142,بن,محمد,جعفر,ابو,الدوله,امين,الشريف
2144,لولا,وجل,عز,الله,قال,اليهود,كناس
2144,كناس,والصلوات,للنصاري,والبيع,للصابين,الصوامع,المفسرون
2146,الملك,طوطيس,اكرام,علمتم,قد,الوزير,لهم
2152,عليكم,سلطته,والا,بعهدكم,اوفوا,موسي,لهم
2152,وعلي,علي,واطاتموه,قد,انكم,عرفت,قد
2154,ذكر,قد,ما,وعدتهم,اسرايل,بني,عن
2154,وهارون,موسي,اخت,مريم,وكانت,التوراه,في
2158,وتذرون,بعلا,اتدعون,ذكره,جل,فيه,الله
2158,لقومه,قال,اذ,المرسلين,لمن,الياس,وان
2158,لك,قلت,ما,وافعلي,تجزعي,لا,لها
2159,فلما,بعال,وابنا,اسرايل,بني,اجمع,له
2159,ان,الضلال,هذا,متي,الي,الياس,لهم
2159,لله,انا,فاقرب,قربانا,منا,كل,ليقرب
2159,انك,الجماعه,لهذه,اظهر,اللهم,دعاه,في
2159,بهم,وج,فاخذوا,بعال,ابنا,خذوا,الياس
2159,نازل,المطر,فان,واشرب,وكل,انزل,لاحب
2159,مده,المطر,لانقطاع,اشتد,قد,الجهد,وكان
2161,هذه,القراين,كنيسه,فانظره,الحارات,في,ذلك
2161,اولا,اليهود,كانت,قد,واعيادهم,اليهود,تاريخ
2161,هذا,احفظوا,التوراه,من,الثاني,السفر,في
2167,بن,يعقوب,ان,اعلم,يهودي,قولهم,معني
2168,اعلم,التبديل,عندهم,وقع,وكيف,اليهود,معتقد
2170,الذين,اليهود,ان,اعلم,الان,اليهود,فرق
2173,ان,الا,العرب,الي,ارسل,نبي,هو
2173,من,ليسوا,السمره,طافه,ان,اعلم,السمره
2175,يقال,احدهما,متباينان,صنفان,السمره,ان,المسعودي
2175,ان,البيروتي,احمد,بن,محمد,الريحان,ابو
2175,بالشام,نصر,بخت,بدلهم,الذين,الابدال,وهم
2181,ان,الكاتب,شاه,وصيف,بن,ابراهيم,الاستاذ
2181,مصر,ان,قالوا,هاهنا,ومن,اسحاق,ابن
2181,قبط,ان,اعلم,تنصرهم,قبل,القبط,ديانه
2181,خليفه,بن,القاسم,ابي,بن,احمد,الموفق
2185,اللقاح,محل,منها,الملك,نفخه,حلت,بل
2190,ايامه,وفي,قط,يجامعها,لم,انه,عنه
2191,قام,ثم,فراجعه,الكتاب,هذا,من,التواريخ
2192,بذلك,وكتب,فاسد,ايمانه,ان,اريوس,عن
2192,الابن,يكن,لم,اذ,الاب,كان,اريوس
2192,او,خلقنا,من,عباده,اوجب,ايما,الاسكندروس
2192,فقال,اوجب,خلقنا,من,عباده,بل,اريوس
2195,الاشيا,خلق,المسيح,ان,يقل,لم,انه
2195,الله,كلمه,لانه,ش,كل,خلق,به
2195,هيلاني,بعثت,ايامه,وفي,المسيح,لاجل,فيها
2196,روح,ان,قال,انه,ذلك,وسبب,بقوله
2197,الاله,بمشيه,اتحد,انسانا,مريم,ولدت,انما
2197,واني,الازلي,الابن,فيه,حل,المسيح,ان
2197,ولدت,مريم,ان,الميلاد,يوم,خطبته,في
2198,افسس,من,وتفرقوا,حق,بغير,حرموه,قد
2198,من,وقنوم,جوهرين,من,جوهر,المسيح,ان
2199,هذه,في,البحث,يلزمه,لا,الملك,لهم
2199,وكيف,لامك,جري,ما,عملت,قد,لها
2199,اهل,فتبعه,الامانه,علي,تعبي,ثمره,هذه
2202,اليعقوبيه,مقاله,تركتم,ان,الاسكندريه,اهل,يا
2202,انقره,اسقف,من,كل,وقال,الارواح,بتناسخ
2205,طاعه,في,مصر,قبط,من,النصاري,دخول
2206,المسلمون,لاخذها,الكنيسه,داخل,صليت,لو,للبطرك
2217,ونحن,البطركيه,انت,خذ,الخباب,اولاد,له
2218,بالرشوه,يقدم,لانه,كونيه,له,يصح,لا
2221,ولدك,بحياه,الشيخ,مولاي,يا,بعضهم,له
2229,في,الشابشتي,محمد,بن,علي,الحسن,ابو
2229,ونزهته,طيبه,فذكروا,ووصفوه,مصر,شعرا,فيه
2232,يعني,عجابها,ومن,القضاعي,جعفر,ابو,القاضي
2232,هذا,بطل,وقد,تعالي,الله,رحمه,ملفه
2233,النصاري,حكما,من,ودميان,وقزمان,دموه,كنيسه
2237,قد,ساويرس,بان,الدير,هذا,رهبان,فعلم
2241,بن,عمرو,الي,خرج,انه,النصاري,مرخو
2244,والجبل,وغيره,الكلبي,وقال,تفسيره,في,الواحدي
2244,اسماعيل,بن,بيطور,سمي,الطور,ان,الكلبي
2244,صح,كان,ان,اليا,محذوف,فلعله,السهيلي
2244,عن,العزيز,عبد,اخبرني,شيبه,بن,عمر
2244,وسلم,عليه,الله,صلي,الله,رسول,قال
2244,خرج,اذا,المنذر,بن,ارطاه,عن,شعبه
2244,الخروج,اردت,زرعه,عن,حبيب,بن,طلق
2244,الي,مساجد,ثلاثه,الي,الرحال,تشد,انما
2244,سلامه,بن,محمد,الله,عبد,ابو,القاضي
2244,قري,القبله,كور,ومن,مصر,ارض,كور
2246,جمعها,اليهود,كنيسه,الازهري,قال,النصاري,كناس
2246,في,بي,بدورون,السلمي,مرداس,بن,العباس
2246,في,مصوره,دميه,كانها,الرقيات,قيس,ابن
2252,وخرج,الكناس,هدم,الي,اخرجوا,فقرا,يا
2256,اليهم,يخرج,ان,والمصلحه,عمي,العامه,الابوبكري
2256,الكتاب,اجل,من,هذا,كل,الكرك,ناب
2256,من,اربعه,ومعك,امض,الحاجب,الماس,للامير
2256,والي,اللوق,باب,الي,اركب,القاهره,لوالي
2257,من,الخشب,وانصب,جماعه,منهم,اعزل,للوالي
