ms,word_5,word_4,word_3,word_2,word_1
1381,ذكر,عند,الميدان,هذا,خبر
1382,هذا,من,البرك,ذكر,عند
1382,الساباط,حكر,واما,الفاضل,منشاه
1386,المكس,علي,الكلام,وفيه,المقس
1386,وبه,الكتاب,هذا,من,الصناعات
1386,بن,الرحمن,عبد,القاسم,ابو
1386,رضي,العاص,بن,عمرو,مسير
1388,من,جرير,بن,زياد,سالت
1388,ولا,مسلما,نعشر,كنا,ما
1388,السلمي,حبيب,بن,الملك,عبد
1388,في,المدينه,سوق,علي,كنت
1388,يخذ,ذلك,كان,شهاب,ابن
1388,رضي,الخطاب,بن,عمر,ان
1388,ان,والسنه,الله,رحمه,مالك
1390,رضي,الخطاب,بن,عمر,ان
1390,او,الفا,واعطني,الفرس,امسك
1390,قال,الفرس,وامسك,الفا,فاعطاه
1390,له,فقال,اخري,الفا,اعطني
1390,عمر,الي,التغلبي,فرجع,نعم
1390,رجل,انا,فقال,انت,من
1390,عنه,الله,رضي,عمر,له
1390,بن,زياد,الي,الرجل,فرجع
1390,كانت,والله,قد,الرجل,فقال
1390,العزيز,عبد,بن,عمر,ان
1391,بالخمر,الذمه,اهل,مر,اذا
1391,سحت,والقناطر,المعاصر,هذه,ان
1391,وحدثنا,تاخذون,كنتم,كما,خذوا
1391,عشور,علي,يستعملوني,ان,ارادوا
1391,اخبث,العشور,قلت,يمنعك,ما
1391,تفعل,لا,لم,لي,فقال
1391,كيقباذ,ان,المسعودي,الحسن,ابو
1391,مصر,تاريخ,في,يونس,ابن
1395,خارج,المكان,هذا,القمح,ميدان
1395,المعروف,المكان,الظاهر,عبد,ابن
1397,تقطع,ان,فسالت,تمني,لها
1397,الطباله,ارض,الظاهر,عبد,ابن
1397,بارض,المعروفه,الارض,هذه,فوهبها
1398,وفيها,الكاتب,هذا,من,البرك
1398,بن,الحسن,قال,الفقرا,حشيشه
1398,الشيوخ,شيخ,شيخه,ان,لي
1399,ذات,طلع,الشيخ,ان,ثم
1399,اذ,خلوتي,في,انا,بينما
1399,علي,فاوقفنا,الصحرا,الي,فخرجنا
1399,خصكم,قد,تعالي,الله,ان
1399,الشيخ,بزاويه,فزرعتها,جعفر,الشيخ
1399,ذاعه,شاعه,الحشيشه,تزل,ولم
1401,الاكاسره,زمن,في,بيررطن,وكان
1401,معروف,قديم,انه,اقول,وانا
1401,منهاج,كتاب,في,جزله,ابن
1402,الدين,تقي,انشدني,بالكف,ويسمي
1402,مع,استعماله,يقصدون,انما,والفقرا
1402,ياكل,لمن,ينبغي,الاطبا,بعض
1402,وهي,التخمه,من,تبر,انها
1402,المنهاج,كتاب,في,جزله,ابن
1402,كتاب,في,ماسويه,بن,يحيي
1402,ان,الادويه,اصلاح,كتاب,صاحب
1402,من,الزفر,لازاله,اجد,ولم
1402,دع,تعالي,الله,رحمه,ملفه
1404,ابن,قال,والتاج,البعل,ارض
1404,وارض,الكتاب,هذا,من,المناظر
1406,في,ياقوت,قال,الامرا,منيه
1406,منيه,لها,ويقال,الشيرج,ومنيه
1406,الجواني,اسعد,بن,محمد,الشريف
1406,الامرا,منيه,الظاهر,عبد,ابن
1406,لقربها,الكتاب,هذا,من,النيل
1407,هذا,من,الجسور,ذكر,عند
1407,لبلد,اسم,هذا,الريش,كوم
1408,غير,في,تقدم,قد,بولاق
1409,هذا,من,الناصري,الروك,في
1409,المهراني,ومنشاه,بولاق,بين,ما
1410,علا,القاضي,هناك,وانشا,الخور
1412,ان,اعلم,زويله,باب,خارج
1415,يعمل,لم,انه,حينذ,الناس
1420,ان,اعلم,الفتوح,باب,خارج
1420,من,للخلفا,كانت,التي,المناظر
1420,ذكر,عند,البستانين,هذين,خبر
1426,هو,الخندق,الظاهر,عبد,ابن
1426,وهم,وقد,الله,رحمه,ملفه
1426,مده,الصلاه,واقامه,تعالي,الله
1426,خارج,اما,النصر,باب,خارج
1428,اعلم,القاهره,بظاهر,التي,الخلجان
1428,بظاهر,الخليج,هذا,مصر,خليج
1432,ادريان,عن,الكتاب,اهل,علما
1432,حفر,ذكر,الحكم,عبد,ابن
1432,جهد,اصابهم,بالمدينه,الناس,ان
1437,جعفر,ابو,امر,قديد,ابن
1437,المنصور,جعفر,ابا,ان,البلاذري
1437,ان,مصر,الي,الساعه,يكتب
1437,ركوب,ذكر,وقد,الطوير,ابن
1437,يعني,الشهر,هذا,وفي,المسبحي
1437,حوادث,متجددات,في,الفاضل,القاضي
1438,عشر,تاسع,الاربعا,يوم,وفي
1438,بن,محمد,الناصر,سيره,جامع
1438,اخبرني,تعالي,الله,رحمه,ملفه
1442,تعالي,الله,شا,ان,القناطر
1442,الخليج,هذا,الفخر,قنطره,خليج
1444,الكتاب,هذا,من,موضعه,في
1444,الكتاب,هذا,من,موضعه,في
1444,حين,القنطره,هذه,ان,لومرا
1445,اعجبتك,السلطان,له,فقال,القنطره
1445,يعمل,لم,خوند,يا,والله
1445,كانت,التي,السباع,قال,كيف
1446,من,الخوخ,ذكر,عند,خبرها
1447,الي,اثارها,وبقيت,الخلفا,مناظر
1449,قنطره,الكتاب,هذا,من,الجسور
1449,هذا,من,موضعه,في,ذلك
1450,ينفع,من,ويولي,يعزله,السلطان
1451,العامه,تخشي,ما,امير,يا
1451,امر,في,تشاور,لا,له
1451,الكتاب,من,جماعه,ان,له
1451,بكبس,يرضي,لا,السلطان,ان
1454,الدنيسري,العطار,بن,احمد,الشهاب
1454,اقد,مم,المقسي,قنطره,تسلسلت
1454,قوموا,مجنهم,في,طبنه,اهل
1455,في,القنطره,هذه,فعمرت,البرك
1455,القنطره,هذه,عمرت,ولما,الجسور
1457,كتاب,في,الكندي,بكر,ابو
1457,بن,الرحمن,عبد,القاسم,ابو
1457,تعرف,كانت,الحبش,بركه,القضاعي
1457,ان,تاريخه,في,يونس,ابن
1457,الحد,ان,الشرط,هذا,بعض
1458,له,دارا,الشرط,هذا,في
1458,البر,عند,انشاها,كان,انه
1458,ماها,وان,بالقبانيه,تعرف,انها
1461,عبد,بن,اميه,الصلت,ابو
1461,من,المذكور,اميه,وهو,بعضهم
1461,والطرب,باللذات,فادك,علل,ايضا
1462,قد,المصري,الرصد,نزهه,يا
1462,تاريخه,في,الرفيق,بن,ابراهيم
1462,من,اجمل,قط,رايت,ما
1462,بن,بكر,ابي,بن,محمد
1467,في,البساتين,هذه,الوزير,بساتين
1467,اشرت,فيما,غررتني,المغربي,لابن
1472,جمله,ومن,اخر,موضع,في
1473,اسم,المعشوق,ان,اعلم,المعشوق
1473,راشده,خطه,ذكر,في,القضاعي
1474,معمر,بن,كهمس,يونس,ابن
1474,المعز,بن,تميم,خلكان,ابن
1474,حنا,وابن,المارداني,من,كلا
1477,ذكر,في,اقبغا,حكر,عند
1477,الدار,هي,الفيل,دار,القضاعي
1477,حبس,من,انها,مسكين,بنو
1477,الف,ماه,عليها,انفق,انه
1477,في,اليها,انتقل,انه,اليمني
1477,دارك,الي,بي,امض,له
1477,نحرير,لغلامك,فقال,هذه,لمن
1477,كتاب,في,الكندي,عمر,ابو
1478,فيقول,قرطاجنه,فقناه,له,فيقولون
1478,الجزيره,الي,انظر,اني,العجب
1478,القاهره,ذكر,وقد,سعيد,ابن
1478,الصاحب,بن,الدين,علم,فيه
1479,ذكر,عند,الزهري,حكر,في
1481,تميم,ابن,عميره,يونس,ابن
1481,كتاب,في,الكندي,عمر,ابو
1483,المحرم,حوادث,في,الفاضل,القاضي
1483,السلطان,عن,كثيرا,ذلك,من
1483,بن,محمد,الناصر,سيره,جامع
1483,الجواني,اسعد,بن,محمد,الشريف
1486,كناس,ذكر,عند,خبرها,في
1486,الذي,الجيم,بفتح,الجسر,الجسور
1486,وهو,لغتان,والجسر,الجسر,الخليل
1486,يعبر,الذي,والجسر,سيده,ابن
1486,بارض,الاوكر,كفراخ,فراخا,ان
1501,بمواليك,فعلت,ما,مرجان,لسيده
1501,فاخرجهما,الجدار,ذلك,في,هم
1510,ولم,بفضله,السلطان,اغناني,قد
1513,انك,ايقنت,قد,كنت,اذا
1513,التي,الجزار,ان,اعلم,الجزار
1516,ان,طولون,ابن,سيره,جامع
1524,المحلي,كتاب,في,سعيد,ابن
1524,حتي,الله,باحكام,الامر,الخليفه
1527,بن,يوسف,الدين,جمال,الحافظ
1527,من,شاهدته,ما,عجيب,ومن
1528,في,سعيد,بن,علي,العلامه
1528,فيما,الفسطاط,امام,هي,الروضه
1528,المعز,بن,تميم,شعر,في
1531,كتاب,وورد,الكندي,عمر,ابو
1533,مني,الشك,علي,بلده,تصير
1534,السنه,من,اشهر,سته,نحو
1535,السجن,سيده,ابن,قال,السجون
1535,محبوس,فهو,حبسا,يحبسه,وحبسه
1535,اتخذه,واحتبسه,ضبطه,حبسه,سيبويه
1535,كالحبس,مصدرا,يكون,المحبس,بعضهم
1535,الله,صلي,الله,رسول,ان
1535,عليه,الله,صلي,النبي,اتيت
1535,لي,قال,ثم,الزمه,لي
1535,اخا,يا,اسيرك,فعل,ما
1535,بانه,احتج,حبسا,يتخذ,لا
1535,احتج,حبسا,يتخذ,ان,له
1536,دارا,بمصر,بنيت,كنت,ان
1544,العرب,ان,ذلك,في,والسبب
1546,به,فودي,القران,بخلق,منهم
1546,في,كان,السادس,الفدا,وانثي
1546,الفدا,الاف,ثلاثه,وقيل,وانثي
1547,وذلك,الغدر,بفدا,وعرف,وانثي
1547,خلافه,في,العاشر,الفدا,وانثي
1547,في,عشر,الحادي,الفدا,وانثي
1547,في,عشر,الثاني,الفدا,وانثي
1547,الروم,ايدي,في,وبقي,وانثي
1548,المسلمين,علي,للروم,وفضل,وانثي
1552,ذكر,في,الخراج,هذا,خبر
1552,بمصر,تجبي,كانت,التي,الزكاه
1553,الله,ملكني,منذ,لله,الحمد
1556,من,خبر,الكتاب,في,له
1557,كل,المقس,الي,ماض,وهو
1558,الكتاب,هذا,من,موضعه,في
1559,الكتاب,ذا,من,موضعه,في
1560,بستان,مكان,وكان,المتوج,ابن
1560,كان,طولون,ابن,ميدان,الميادين
1560,ذكر,عند,الميدان,هذا,خبر
1560,ثالث,متجددات,في,الفاضل,القاضي
1561,تكون,امراه,ان,منجمه,له
1563,فامر,ذلك,فاعجبهم,للامرا,ذلك
1563,الملك,وكان,الناصريه,السيره,جامع
1569,كفايه,فيه,ما,ملكها,من
1569,كتاب,في,الكندي,عمرو,ابو
1576,البر,وهذه,الظاهر,عبد,ابن
1576,بن,شافع,الدين,ناصر,القاضي
1576,الجبل,قلعه,وصفه,القلعه,صفه
1582,ان,اعلم,المظالم,في,النظر
1585,العدل,بدار,المعروف,الايوان,خدمه
1589,مفصلا,والاحواش,والبساتين,القصور,هذه
1590,وعشرون,ماه,ونحوه,الشرابخاناه,لشاد
1590,العاده,جرت,قد,السلطانيه,العلامه
1596,ذكر,عند,الكتاب,هذا,في
1613,يفرق,ولم,طاهره,الاشيا,جميع
1616,فانك,الكتاب,هذا,من,المدارس
1618,الاقليم,خراب,اوجبت,التي,الاسباب
1618,مسعود,بن,الله,عبد,اتي
1618,عنه,الله,رضي,الله,عبد
1618,وهب,بن,زيد,عن,الثعلبي
1618,الله,رضي,مسعود,لابن,قيل
1618,التجسس,عن,نهينا,قد,انا
1619,وما,هذا,علي,الامر,فان
1627,مثل,يحتمل,لا,الديوان,هذا
1627,نصرانيا,كاتبا,الديوان,في,استخدموا
1627,يدل,ما,النيابه,وذكر,الاقطاعات
1627,الفاطميين,الخلفا,عهد,من,قديم
1628,زناري,كنبوشه,عوض,يكون,والاخر
1629,وجانباها,الذهب,خفيفه,الكلوته,وتكون
1629,هذه,ودون,والكلاليب,الكوته,خلا
1630,ما,سوي,اليوم,يبق,ولم
1631,ثم,الكتاب,هذا,من,القطاع
1634,الف,ثمانين,قالوا,تريدون,كم
1634,كم,فقال,بكثير,هذا,ليس
1636,اقاموا,انهم,الاعيان,من,جماعه
1639,عليها,الوقت,ازف,قد,براجوها
1639,بطل,قد,الله,رحمه,ملفه
1639,قلعه,بنيت,منذ,مصر,ملوك
1640,شا,ان,وستقف,والخلفا,الامرا
1640,والاتراك,الاكراد,من,ملك,من
1640,الاكراد,من,مصر,ملك,من
1640,طعم,فضل,الاكراد,ان,العجم
1640,فربتهم,والاوديه,الجبال,الي,اكردوهم
1654,المنابر,علي,العادل,مع,اسمه
1659,واللاض,وهم,الجراكسه,المماليك,دوله
1670,اتصلت,لما,انه,اعلم,الجوامع
1670,رضي,الخطاب,بن,عمر,قال
1673,الشمس,زالت,اذا,قوما,لهما
1673,حاجبيكما,علي,فاجعلاها,الشمس,انتصفت
1673,العاص,بن,عمرو,ان,الليث
1673,القبله,شرقوا,العاص,بن,عمرو
1673,قره,كان,فلما,جدا,فشرقت
1673,عمرو,رايت,تجيب,من,رجل
1673,قوله,في,حبيب,بن,يزيد
1673,وقال,الخير,ابو,اقراناها,هكذا
1673,الي,تنظر,وانت,القبله,ضع
1673,بينه,جبل,كل,فاماط,بيده
1673,يقولون,اشياخنا,سمعت,لهيعه,ابن
1673,هلال,بن,محمد,حدثنا,الواقدي
1673,المجوف,المحراب,احدث,من,اول
1673,عثمان,ان,شيبه,بن,عمر
1673,تفلت,اني,الا,ش,لا
1676,عبد,ان,ثم,القضاعي,القاضي
1676,كتاب,في,الكندي,عمر,ابو
1676,عبد,بن,الله,عبد,ان
1676,كان,العاص,بن,عمرو,ان
1676,بعض,من,اليه,حمل,انه
1677,اقدم,منبرا,يعرف,لا,انه
1679,عمرو,فسطاط,موضع,ان,بعضهم
1683,تزل,ولم,الله,رحمه,ملفه
1683,من,رمضان,شهر,وفي,القضاعي
1686,زياده,اطيانها,في,بان,له
1686,سنه,في,الزلزله,حدثت,ولما
1689,ابن,عن,وذكر,الداري,تميم
1689,مسجد,في,قص,من,اول
1689,القصص,اول,ذلك,وكان,يزيد
1689,عنه,الله,رضي,علي,امنا
1689,العاص,بن,وعمرو,اولا,معاويه
1689,قصصان,هما,سعد,بن,الليث
1689,ومجده,وحمده,وجل,عز,الله
1692,المصحف,يخلق,ان,علي,اعزم
1692,عفان,بن,عثمان,مصحف,انه
1692,المقتدر,خزان,من,استخرج,انه
1693,ما,بطلان,ودليل,المتوج,ابن
1693,بالبركه,المعروفه,المواضع,ذكر,القضاعي
1693,في,وجل,عز,الله,رايت
1693,ان,اتريد,قال,ثم,نعم
1693,الصغير,المحراب,وعند,المتوج,ابن
1693,عرفه,مقصوره,باب,ذلك,من
1695,المقر,واخبرني,المتوج,ابن,ذلك
1695,محمد,الدين,ناصر,المرخ,اخبرني
1695,محمد,الدين,شمس,العلامه,اخبرني
1695,المكين,القاضي,حدثني,المامون,ابن
1695,وسبب,مصر,بديار,التي,المحاريب
1696,منها,اقوال,انحرافه,سبب,في
1697,اهل,قبله,الحكم,عبد,ابن
1697,وتكملت,العقرب,منازل,طلعت,واذا
1707,يوسف,بن,محمد,عمرو,ابو
1711,بصحه,الشريعه,علما,من,جماعه
1714,من,تاريخه,في,المامون,ابن
1716,الكتاب,هذا,من,موضعه,في
1717,مكان,وهو,الظاهر,عبد,ابن
1717,احمد,كان,الطولونيه,السيره,جامع
1717,في,تقول,ما,ويحك,له
1717,يراه,حتي,للامير,اصوره,انا
1718,اليه,احتجت,وما,انفق,له
1718,ولو,مسجدا,لله,بني,من
1718,الله,نفعك,الامير,لك,يقول
1718,انزل,طولون,بن,احمد,له
1719,مراقي,علي,وهو,سهوه,الخطيب
1719,علي,الله,وصلي,لله,الحمد
1719,افطارا,الضعفا,هلا,يشتري,متي
1719,تبركت,وقد,دعاهم,بلغني,قد
1719,لله,الا,بنيته,ما,والله
1719,الجامع,هذا,حاذق,معبر,له
1719,جعله,للجبل,ربه,تجلي,فلما
1723,هكذا,للتاذين,التي,المناره,تبني
1723,الي,انزل,الحاكم,ان,المسبحي
1723,الامير,وافق,ممن,وكان,مدرسته
1727,بن,ابراهيم,بن,الحسن,الفقيه
1727,من,موضعه,في,القيساريه,بنا
1727,وما,بمصر,الاذان,ذكر,الاسواق
1730,الله,رضي,بلال,كان,الواقدي
1730,وامي,انت,بابي,عليك,السلام
1730,يقول,كان,غيره,وقال,البلاذري
1731,للناس,عنه,الله,رضي,عمر
1732,تنتسب,الذي,جعفر,بن,اسماعيل
1732,وعلي,محمد,بالليل,الاذان,في
1732,المشروع,الاذان,يذنوا,مروهم,لهم
1733,هذا,يكون,ان,اتحبون,لهم
1734,ان,يامرك,الله,رسول,له
1734,عليه,الله,صلي,الله,رسول
1735,فاذا,الزبور,كتاب,في,تفصيلهم
1735,نصف,من,الاذان,امدد,اني
1737,من,حضر,من,فيه,ووصف
1740,وجامع,العلم,ودار,راشده,جامع
1740,تنانير,ثلاثه,الفضه,تنانير,ان
1740,هذا,عن,الظاهر,عبد,ابن
1741,عبد,بن,الدين,محي,القاضي
1746,وثمانين,احدي,سنه,حوادث,في
1746,وتسعين,ثلاث,سنه,حوادث,في
1746,بباب,الجديد,الجامع,بنا,وتم
1746,باب,وعلي,الظاهر,عبد,ابن
1750,قراه,دون,فيه,بما,اشهدوا
1750,وقفت,انا,نعم,فقال,ذلك
1750,صحيحا,صدر,اذا,الوقف,ان
1751,حكم,عن,وسالهم,القضيه,لهم
1751,الشهاده,ان,حنيفه,ابي,مذهب
1751,مذهب,ولا,مذهبك,هذا,ليس
1751,مما,هذا,عقيل,ابن,له
1751,ليس,البلقيني,الدين,سراج,له
1751,له,فقالوا,بالظاهر,نحكم,نحن
1751,عليه,الله,صلي,النبي,قال
1751,بالفتاوي,هي,ما,الاحكام,المناوي
1751,القام,الدريهم,ابن,مجلس,في
1751,قل,يستفتونك,المبين,كتابه,في
1752,وسلم,عليه,الله,صلي,النبي
1752,هذا,وغيره,الهندي,الدين,سراج
1752,الفتوي,ان,الا,ارد,لم
1752,الحق,تخالف,التي,بالفتوي,فاردت
1752,هذا,قدر,فاذا,حينذ,السلطان
1752,فتبين,هذا,في,اعمل,كيف
1752,السلطان,مولانا,ان,شك,لا
1752,له,قيل,لنفسه,يحكم,كيف
1752,واذعن,اصله,دون,بوصفه,يبطل
1752,ابطاله,في,نعمل,كيف,للحاضرين
1753,ان,علي,المسلمين,اجماع,له
1753,تثبت,انظر,الله,رحمه,ملفه
1753,غره,الجمعه,يوم,وفي,المسبحي
1755,عبدك,وانا,اللهم,اسمعه,وانا
1756,الطراز,من,ووصل,المامون,ابن
1756,ادوب,بن,راشده,خطه,القضاعي
1757,ثلاث,سنه,حوادث,في,المسبحي
1757,وثلاثماه,وتسعين,خمس,سنه,في
1757,وثلاثماه,وتسعين,ثمان,سنه,في
1757,فيما,الجامع,هذا,المتوج,ابن
1758,ابن,من,وهم,هذا,ملفه
1758,اخبار,في,طي,ابي,ابن
1766,قره,بني,لقتال,العساكر,وخرجت
1772,لا,افعاله,كانت,بعضهم,فيه
1772,خمس,سنه,محرم,وفي,المسبحي
1773,وانفذ,راسه,فقطع,قتلته,هكذا
1773,وارتج,لله,الحمد,الله,بسم
1775,في,المقلتين,نزهه,كتاب,فيه
1775,السته,المواليد,في,الخليفه,جلوس
1775,في,كان,قد,امر,فهذا
1775,ورسم,الجامع,لهذا,تجديده,فيه
1781,الظافر,بناه,الظاهر,عبد,ابن
1782,الصالح,كان,الظاهر,عبد,ابن
1782,القصور,داخل,الا,يكون,لا
1782,ما,وصيته,جمله,في,لهم
1785,ديوان,في,الخدمه,الطوير,ابن
1786,ثلاث,سنه,حوادث,في,المسبحي
1786,واربعماه,خمس,سنه,حوادث,في
1786,كان,الجواني,اسعد,بن,الشريف
1787,الدواوين,اخرجها,الرزق,هذه,جميع
1788,هو,كما,الخراب,اسباب,احد
1790,في,انم,لم,اني,له
1790,المشهور,الجامع,المسجد,المتوج,ابن
1790,عمره,الجامع,هذا,المتوج,ابن
1790,بروضه,الجامع,المسجد,المتوج,ابن
1792,الموضع,ذلك,فقطع,بسو,فيها
1792,بسفح,الجامع,هذا,المتوج,ابن
1792,مسجدا,عمر,ايضا,الافرم,ان
1792,عماره,في,والسبب,المتوج,ابن
1793,ويخرب,الباب,هذا,غلام,اكون
1793,ثم,الله,يدبر,والطاعه,السمع
1794,بدير,الجامع,هذا,المتوج,ابن
1794,الكتاب,هذا,من,الاثار,رباط
1804,عمارته,سبب,وكان,المتوج,ابن
1807,بتغسيله,انفرد,ولا,ملك,هذا
1807,بخرقه,محنكا,كان,انه,الغاسل
1811,امر,الجامع,هذا,المتوج,ابن
1817,اوقاف,عده,الجامع,علي,وجعل
1818,دمشق,الي,انت,توجه,له
1821,منه,طلب,لجندي,مره,السلطان
1821,من,يوم,في,السلطان,له
1821,انها,لك,قلت,ما,له
1821,يقتل,ما,خوند,يا,للسلطان
1825,هذا,من,الاحكار,ذكر,عند
1829,اعمل,علي,حاج,يا,له
1830,حرمتني,وقد,اعبس,ما,كيف
1830,تجمع,قد,قال,حرمتك,كيف
1830,الذي,وضمان,اطبخ,رح,له
1833,صفر,ثامن,الاحد,يوم,في
1836,صوره,اصور,انا,عزيز,ابن
1836,فاذا,اصورها,انا,لكن,القصير
1837,الجواني,اسعد,بن,محمد,الشريف
1837,من,جماعه,جمعه,ليله,اجتمعنا
1838,من,رجل,انا,سيدي,يا
1838,فقلنا,للنجدات,يا,والله,اي
1838,علي,بقي,ما,انزلوا,بس
1838,وراسين,البترا,الا,بقي,ما
1838,السلطان,الي,الا,اخليه,ما
1850,يلي,من,المنصور,الملك,له
1850,عبد,بن,الدين,فتح,القاضي
1850,كل,علي,اعرض,الدين,لفتح
1850,ذلك,الي,لك,سبيل,لا
1850,حاله,علي,يزل,ولم,صدق
1852,هذا,الفلك,ابن,جامع,الاحكار
1859,المنار,ميل,علي,عتبنا,اخر
1859,فلا,امالني,نحس,برج,قريني
1859,بن,محمد,الدين,شمس,الاديب
1859,بالقضا,هدمت,قد,مناره,اخر
1862,منذ,ونحلهم,مصر,اهل,مذاهب
1865,ابا,ان,الكندي,عمرو,ابو
1865,ان,وغيره,قبيل,ابي,عن
1865,العزيز,عبد,بن,عمر,كان
1865,ما,العزيز,عبد,بن,عمر
1865,في,يونس,بن,سعيد,ابو
1865,شفي,بن,حسين,علي,دخلت
1865,شفي,كان,كتابين,الي,عمد
1865,عليه,الله,صلي,الله,رسول
1865,يعني,يونس,بن,سعيد,ابو
1865,ابا,ان,الكندي,عمرو,ابو
1871,بل,حبيب,ابي,بن,يزيد
1875,اهل,رسا,من,معه,من
1875,يفعل,لم,انه,ويحكم,علي
1875,ولولا,معاويه,مكر,من,هذا
1875,له,فقال,جعفر,بحق,له
1875,بن,عمرو,وسمع,وللفم,لليدين
1875,عسل,من,جنودا,لله,ان
1875,العسل,من,جنودا,لله,ان
1875,نصحي,يمنعني,لا,انه,له
1876,فقال,بكر,ابي,في,احفظوني
1878,جار,له,انا,انصرفوا,للجند
1879,قال,ثم,سليمان,ابا,احذروا
1879,كذب,هذا,فقال,لحميد,ذلك
1880,الكتاب,هذا,من,موضعه,في
1883,من,جمع,فرضيه,والقران,الصحابه
1883,جماعه,فيها,قتل,والنوح,السلف
1893,وتباينها,عقادها,واختلاف,الخليقه,فرق
1896,خير,لا,عنقه,هذه,من
1896,وكان,الفراسه,اخطات,وربما,عمر
1896,حينذ,من,فسموا,اعتزلوا,هلا
1896,بن,عمرو,اعتزل,منبه,ابن
1898,اذا,الصلوات,قضا,يلزم,لا
1898,الصغير,الطفل,الله,عذب,لو
1898,افعال,جمله,من,الله,اراده
1898,لم,الله,وان,المخزون,باللطف
1899,بالابصار,الله,ريه,اجاز,من
1899,زمن,في,الاماميه,تنعقد,لا
1899,وقال,الموكل,دون,الوكيل,لان
1899,تشكو,قليله,شرذمه,جاته,انما
1899,بن,وعلي,والزبير,طلحه,ان
1899,الكافر,الله,خلق,يقال,لا
1900,انسك,الغفاري,ذر,ابا,ان
1903,هاشم,ابو,وابنه,علي,ابو
1903,صوره,علي,ودم,لحم,هو
1905,الجسم,ان,وزعم,كفار,لعلهم
1910,الي,ذلك,فوض,بل,بعضهم
1910,الي,بعده,الامر,رجع,بعضهم
1913,علي,وهو,ما,اطعموني,خالد
1913,وزعم,النبوه,وادعي,الفاحش,بالتشبيه
1918,فكفرته,النار,في,المشركين,اطفال
1918,قبل,منهم,نتبرا,الكريم,عبد
1918,بل,منهم,نتبرا,لا,ثعلبه
1918,في,من,جميع,عن,نتوقف
1919,الرحمن,عبد,بن,زياد,لهم
1920,الاسلام,اهل,عقاد,في,الحال
1921,بن,معبد,الاسلام,في,بالقدر
1921,عليه,فطعن,الله,اعدا,كذب
1922,من,سبا,ابن,ترجمه,في
1925,بالتحسين,القول,وترك,المختار,بالفاعل
1932,طبيعه,هو,الكفار,من,قوم
1932,الي,عله,هو,منهم,اخرون
1933,عليه,الله,صلي,الله,رسول
1933,عنه,ونقلها,العلا,الله,صفات
1933,امكن,الاثبات,الله,رحمه,الشافعي
1933,ينفق,مبسوطتان,يداه,بل,تعالي
1934,والانثي,الذكر,من,المتولده,المخلوقات
1934,كمثله,ليس,قال,من,عز
1935,الامه,باجماع,كافر,فهو,هذا
1936,درس,سيده,ابن,قال,المدارس
1936,وادرسته,اياه,ودرسته,جني,ابن
1936,ابن,الله,عبد,ان,الواقدي
1936,دورا,فيه,ليبني,يريده,انه
1937,الكتاب,هذا,من,موضعه,في
1942,في,الزاهره,الروضه,كتاب,في
1942,ان,وقفها,كتاب,اخر,في
1942,الواقف,علي,الشهود,شهاده,رسم
1946,دارا,كانت,الظاهر,عبد,ابن
1949,فقال,منهم,هو,من,الخادم
1950,ويكون,منها,وظيفه,كل,في
1958,له,وجري,الظاهر,عبد,ابن
1958,هذا,ما,الدين,ضيا,الفقيه
1958,شكر,بن,الدين,صفي,الصاحب
1959,اني,والله,اعلم,الفقيه,له
1959,السم,تجرد,ولم,مولانا,يا
1959,الحوطه,وقعت,ما,كل,خذ
1959,صلي,النبي,البارحه,رايت,لهم
1959,ان,علي,اشهد,سيدي,يا
1966,اول,في,دمشق,الكامل,وتسلم
1968,ابو,الدين,علم,الطبيب,له
1974,الاجر,من,فيه,وما,الجهاد
1974,يقوله,شيا,هذا,وجد,ما
1977,اليوم,دخل,فلانا,ان,له
1981,لا,حضر,لمن,اقبغا,الامير
1982,الفراش,يسير,لاستاذك,قل,له
1982,واذا,بيتي,في,اقعد,للفراش
1983,ما,الامرا,من,ولعده,له
1983,السلطان,يرسم,والطاعه,السمع,للسلطان
1984,هذا,هو,ايش,اقبغا,له
1984,فقال,ابيه,تركه,من,انه
1984,فناوله,ارنيه,فقال,درهم,باربعماه
1984,ناخذ,ان,فضيحه,والله,له
1984,بن,طرنطاي,عليه,اشوش,لا
1987,جميعه,هذا,خوند,يا,له
1987,لاهله,ان,وذكر,لله,ش
1987,بيده,من,فسبحان,بريعها,تبلغوا
1989,اريد,بالنيابه,حاجه,مالي,انا
1989,بلغه,من,واول,خبره,في
1989,فغلقت,وامر,فعلوها,قد,والله
1992,ليتنا,يا,فانيه,الدنيا,لفراشه
1994,الا,يموت,اشتهي,كنت,ما
1997,ثم,الكتاب,هذا,من,الرحاب
1999,ممن,البطالين,الكتاب,ورقه,هذه
1999,بك,تلعب,الدواوين,ان,له
2003,الامر,فلي,مالكا,كنت,ان
2003,شهاب,الاديب,صاحبنا,ذلك,في
2007,ما,اعاقب,اني,عرفت,لو
2011,شيخ,انا,نعم,الجاولي,له
2013,مماليكي,ومعي,الا,اتوجه,لا
2025,كتاب,في,الكندي,عمر,ابو
2025,سنه,وفي,الطولونيه,السيره,جامع
2028,الاسعد,خط,رايت,ما,للشجاعي
2029,فيها,الصلاه,بمنع,افتيت,انا
2029,والامرا,الملوك,من,الامور,ولاه
2030,دعا,قد,الدين,علم,يا
2030,عليه,الله,صلي,النبي,قول
2030,اراد,انما,السلطان,ان,له
2030,اسر,الدين,نور,ان,له
