parent_cl,par_begin,par_len,level_1,per_of_par,level_2,per_of_l1,level_3,per_of_l2,ms,parent_cl_book,level_1_book,level_2_book,level_3_book
87483,772,449,87485,43.21,0,0,0,0,1611,['0970IbnIbrahimIbnNujaymMisri.BahrRaiq'],['0970IbnIbrahimIbnNujaymMisri.BahrRaiq'],No Cluster,No Cluster
146029172879,16,1426,94489645372,33.17,0,0,0,0,1612,No Data,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
180388930947,1070,567,0,0,0,0,0,0,1615,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
249108332406,154,731,60129677528,54.31,0,0,0,0,1616,['0821Qalqashandi.SubhAcsha'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
146029245094,17,183,0,0,0,0,0,0,1617,No Data,No Cluster,No Cluster,No Cluster
171798747633,586,469,68719806203,37.95,0,0,0,0,1618,['0789IbnMuhammadKhuzaci.TakhrijDalalat'],No Data,No Cluster,No Cluster
60129749754,1423,323,0,0,0,0,0,0,1620,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster,No Cluster
42949976589,297,798,0,0,0,0,0,0,1621,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster,No Cluster
34359969245,792,510,0,0,0,0,0,0,1624,['0845Maqrizi.Durar'],No Cluster,No Cluster,No Cluster
60129625171,291,333,0,0,0,0,0,0,1625,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster,No Cluster
8589971280,1,486,163208942319,100.0,214748617679,33.33,0,0,1626,['0749IbnFadlAllahCumari.MasalikAbsar'],['0815Ghuzuli.MatalicBudur'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster
68719676562,384,573,0,0,0,0,0,0,1628,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster,No Cluster
163209085108,263,274,0,0,0,0,0,0,1632,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster,No Cluster
180388981558,683,568,0,0,0,0,0,0,1633,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
223338680597,30,1221,103079318249,40.13,0,0,0,0,1638,['0911Suyuti.HusnMuhadara'],['0911Suyuti.TawqHamama'],No Cluster,No Cluster
111669150267,183,909,111669150268,59.19,0,0,0,0,1641,['0845Maqrizi.Durar'],"['0845Maqrizi.Suluk', '0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",No Cluster,No Cluster
111669150266,323,1252,111669150269,40.5,0,0,0,0,1641,['0845Maqrizi.DurarCuqud'],"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",No Cluster,No Cluster
68719636710,128,294,0,0,0,0,0,0,1643,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
17180053313,1281,185,0,0,0,0,0,0,1644,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
25770167707,1,564,25770167706,90.43,0,0,0,0,1648,['0845Maqrizi.DurarCuqud'],['0845Maqrizi.Durar'],No Cluster,No Cluster
60129893052,399,969,68719668041,30.13,0,0,0,0,1649,['0845Maqrizi.Durar'],['0845Maqrizi.DurarCuqud'],No Cluster,No Cluster
60129893052,399,969,395137281640,45.92,0,0,0,0,1649,['0845Maqrizi.Durar'],['0821Qalqashandi.Maathir'],No Cluster,No Cluster
60129893053,691,906,352187329368,78.81,0,0,0,0,1649,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster
51539750129,21,1052,51539750130,67.49,0,0,0,0,1650,['0845Maqrizi.Durar'],"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",No Cluster,No Cluster
51539750129,21,1052,51539750131,32.13,0,0,0,0,1650,['0845Maqrizi.Durar'],['0845Maqrizi.DurarCuqud'],No Cluster,No Cluster
266288049750,1213,397,0,0,0,0,0,0,1652,['0845Maqrizi.DurarCuqud'],No Cluster,No Cluster,No Cluster
8590211101,545,562,51539804006,52.14,0,0,0,0,1653,['0845Maqrizi.Durar'],['0832TaqiFasi.CiqdThamin'],No Cluster,No Cluster
8590211101,545,562,163208869223,29.0,0,0,0,0,1653,['0845Maqrizi.Durar'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster
68719807234,41,272,0,0,0,0,0,0,1654,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
49940,392,1206,0,0,0,0,0,0,1656,['0845Maqrizi.Durar'],No Cluster,No Cluster,No Cluster
111669367017,125,1030,266287987665,57.48,0,0,0,0,1658,"['0821Qalqashandi.Maathir', '0821Qalqashandi.SubhAcsha']",['0928MujirDinCulaymi.TarikhMuctabar'],No Cluster,No Cluster
42950006014,1,436,0,0,0,0,0,0,1660,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
292058146183,441,334,0,0,0,0,0,0,1661,No Data,No Cluster,No Cluster,No Cluster
85899595108,1,1569,94489466285,28.74,137439249050,51.88,0,0,1663,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",['0845Maqrizi.Muqaffa'],['0759MufaddalIbnAbiFadail.NahjSadid'],No Cluster
85899595108,1,1569,154619001070,13.07,0,0.0,0,0,1663,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
137439084940,1,1546,94489555998,48.12,0,0,0,0,1664,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster
128849100647,740,188,0,0,0,0,0,0,1666,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
175706,32,1323,0,0,0,0,0,0,1668,['0889IbnAhmadSakhawi.TuhfatAhbab'],No Cluster,No Cluster,No Cluster
77309509378,1,837,77309509380,33.33,0,0,0,0,1671,['0975MuttaqiHindi.KanzCummal'],['0571IbnCasakir.TarikhDimashq'],No Cluster,No Cluster
77309509378,1,837,77309509383,35.01,0,0,0,0,1671,['0975MuttaqiHindi.KanzCummal'],No Data,No Cluster,No Cluster
51539946579,1175,297,0,0,0,0,0,0,1672,['0350MuhammadKindi.FadailMisr'],No Cluster,No Cluster,No Cluster
68719748013,84,684,8590059055,22.66,0,0,0,0,1674,['0821Qalqashandi.SubhAcsha'],['0230IbnSacd.TabaqatKubra'],No Cluster,No Cluster
8590258897,1,144,0,0,0,0,0,0,1675,['0347IbnYunusSadafi.Tarikh'],No Cluster,No Cluster,No Cluster
51539875951,1,791,0,0,0,0,0,0,1678,['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster
231928580109,300,1174,283468027415,14.4,0,0,0,0,1680,['0911Suyuti.HusnMuhadara'],['0852IbnHajarCasqalani.RafcIsr'],No Cluster,No Cluster
231928580109,300,1174,249108263499,29.56,0,0,0,0,1680,['0911Suyuti.HusnMuhadara'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
68719869491,60,1161,42949921832,33.68,0,0,0,0,1681,['0911Suyuti.HusnMuhadara'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster
250886,55,310,0,0,0,0,0,0,1682,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,No Cluster
51539878112,526,439,0,0,0,0,0,0,1688,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,No Cluster
352187340117,1,380,317827656185,46.05,0,0,0,0,1689,['0262CumarIbnShabba.TarikhMadina'],['0262CumarIbnShabba.TarikhMadina'],No Cluster,No Cluster
8590061261,267,1073,8590061262,29.08,0,0,0,0,1690,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
180388841151,533,376,0,0,0,0,0,0,1691,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,No Cluster
77309495386,860,174,0,0,0,0,0,0,1693,['0420Musabbihi.AkhbarMisr'],No Cluster,No Cluster,No Cluster
111669211839,283,322,0,0,0,0,0,0,1694,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,No Cluster
129862,704,244,0,0,0,0,0,0,1700,['0463IbnCabdBarr.IstidhkarJamic'],No Cluster,No Cluster,No Cluster
111669461004,509,146,0,0,0,0,0,0,1702,['0311IbnBajirBajiri.JamicMusnad'],No Cluster,No Cluster,No Cluster
148171,919,618,25770027638,25.73,0,0,0,0,1703,['0257IbnCabdHakam.FutuhMisr'],['0975MuttaqiHindi.KanzCummal'],No Cluster,No Cluster
148171,919,618,103079216674,76.05,0,0,0,0,1703,['0257IbnCabdHakam.FutuhMisr'],['0634AbuRabicHimyari.Iktifa'],No Cluster,No Cluster
148172,1,528,128849300232,52.46,0,0.0,0,0,1704,['0257IbnCabdHakam.FutuhMisr'],No Data,No Cluster,No Cluster
128849314900,434,1063,60129696227,44.21,25769844131,100.0,0,0,1704,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster
176366,1,1652,146029062128,72.94,60129696226,38.09,60129696228,41.18,1705,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr']
176366,1,1652,146029062129,65.13,0,0.0,0,0.0,1705,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
206158635100,1,1412,176371,30.59,0,0,0,0,1706,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
206158635100,1,1412,60129662820,12.39,0,0,0,0,1706,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
206158635101,489,1057,128849243365,31.88,0,0,0,0,1706,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
146029138050,487,601,188978898908,45.76,0,0,0,0,1708,['0350MuhammadKindi.WulatMisr'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
85899389798,250,128,0,0,0,0,0,0,1710,No Data,No Cluster,No Cluster,No Cluster
214748576826,1,373,0,0,0,0,0,0,1715,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,No Cluster
146028988033,789,817,240518315999,70.5,0,0,0,0,1720,['0845Maqrizi.Muqaffa'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster
146028988033,789,817,146028988034,52.39,0,0,0,0,1720,['0845Maqrizi.Muqaffa'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
146028988033,789,817,120259451457,29.5,0,0,0,0,1720,['0845Maqrizi.Muqaffa'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster
103079592908,1,1500,103079592911,12.4,0,0,0,0,1721,['0350Balawi.SiratAhmadIbnTulun'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
103079592908,1,1500,103079592910,20.93,0,0,0,0,1721,['0350Balawi.SiratAhmadIbnTulun'],['0350Balawi.SiratAhmadIbnTulun'],No Cluster,No Cluster
25770191115,413,771,25770191116,63.29,0,0,0,0,1722,['0692IbnCabdZahir.RawdaBahiyya'],['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster
154619037963,283,1087,0,0,0,0,0,0,1726,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,No Cluster
137439229827,1,1218,85899469471,22.25,0,0.0,0,0,1728,No Data,['0279Baladhuri.AnsabAshraf'],No Cluster,No Cluster
137439229827,1,1218,137439229828,44.58,25769852205,46.96,0,0,1728,No Data,['0230IbnSacd.TabaqatKubra'],['0230IbnSacd.TabaqatKubra'],No Cluster
154619135954,1,1243,17179896436,22.85,0,0,0,0,1729,No Data,No Data,No Cluster,No Cluster
154619135956,1244,260,154619135958,98.08,0,0,0,0,1729,No Data,No Data,No Cluster,No Cluster
8590103473,1,1302,8590103474,53.38,8590103479,71.65,0,0,1730,No Data,"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']",No Data,No Cluster
8590103473,1,1302,8590103475,51.31,0,0.0,0,0,1730,No Data,No Data,No Cluster,No Cluster
8590088108,1,1576,8590088110,47.4,0,0.0,0,0,1731,No Data,['0279Baladhuri.AnsabAshraf'],No Cluster,No Cluster
8590088108,1,1576,8590088109,58.63,0,0.0,0,0,1731,No Data,['0279Baladhuri.AnsabAshraf'],No Cluster,No Cluster
8590088108,1,1576,8590088112,59.71,8590088113,99.26,0,0,1731,No Data,['0911Suyuti.TanwirHawalik'],No Data,No Cluster
300647751181,1,1270,17180200988,28.11,0,0,0,0,1732,No Data,['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
300647751181,1,1270,111669184782,32.2,0,0,0,0,1732,No Data,['0322IbnTabataba.MuntaqilatTalibiyya'],No Cluster,No Cluster
240518353312,625,696,266288352011,50.57,0,0,0,0,1732,No Data,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
94489325985,1,913,60129817945,23.33,0,0,0,0,1734,No Data,['0942KhalilTatai.JawahirDurar'],No Cluster,No Cluster
94489325985,1,913,94489325986,75.36,0,0,0,0,1734,No Data,['0942KhalilTatai.JawahirDurar'],No Cluster,No Cluster
17179896435,960,600,274877990979,48.67,0,0,0,0,1735,No Data,No Data,No Cluster,No Cluster
94489445568,1,1473,94489445570,26.61,0,0,0,0,1737,No Data,['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster
94489445569,1159,467,94489445571,32.55,0,0,0,0,1737,['0692IbnCabdZahir.RawdaBahiyya'],No Data,No Cluster,No Cluster
51539741078,1,1616,51539741080,48.51,0,0,0,0,1738,No Data,['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster
51539741078,1,1616,51539741082,8.11,0,0,0,0,1738,No Data,['0261Khassaf.Hiyal'],No Cluster,No Cluster
51539741079,740,997,51539741081,12.04,0,0,0,0,1738,['0692IbnCabdZahir.RawdaBahiyya'],No Data,No Cluster,No Cluster
60129545433,1,1502,171798996967,14.71,0,0,0,0,1739,['0692IbnCabdZahir.RawdaBahiyya'],['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster
206158686538,1,1102,206158686541,15.34,0,0,0,0,1741,No Data,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster
206158686538,1,1102,60129686134,60.8,0,0,0,0,1741,No Data,['0809IbnDuqmaq.NuzhatAnam'],No Cluster,No Cluster
103079268620,1,1137,103079268622,44.68,0,0,0,0,1742,No Data,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster
206158526709,126,959,188978864180,70.18,0,0,0,0,1745,No Data,['0845Maqrizi.Suluk'],No Cluster,No Cluster
77309628400,1,891,77309628399,40.97,0,0,0,0,1747,['0692IbnCabdZahir.RawdaBahiyya'],"['0692IbnCabdZahir.RawdaBahiyya', '0692IbnCabdZahir.RawdZahir']",No Cluster,No Cluster
77309628400,1,891,231928504209,26.49,0,0,0,0,1747,['0692IbnCabdZahir.RawdaBahiyya'],['0692IbnCabdZahir.RawdZahir'],No Cluster,No Cluster
85899488629,1073,382,0,0,0,0,0,0,1749,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",No Cluster,No Cluster,No Cluster
128849281490,413,1292,128849281493,14.32,0,0,0,0,1754,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
128849281490,413,1292,128849281494,11.3,0,0,0,0,1754,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
77309427941,849,462,0,0,0,0,0,0,1757,['0420Musabbihi.AkhbarMisr'],No Cluster,No Cluster,No Cluster
223338451469,1355,192,0,0,0,0,0,0,1759,['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster,No Cluster
120259127812,1177,252,0,0,0,0,0,0,1760,['0665AbuShama.Rawdatayn'],No Cluster,No Cluster,No Cluster
8590273652,789,701,8590273655,15.98,0,0,0,0,1761,['0845Maqrizi.ItticazHunafa'],No Data,No Cluster,No Cluster
214748612216,1,1577,214748612219,58.47,214748563868,40.46,0,0,1762,['0677IbnMuyassar.AkhbarMisr'],['0677IbnMuyassar.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster
214748612216,1,1577,214748612217,41.15,0,0.0,0,0,1762,['0677IbnMuyassar.AkhbarMisr'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
8590164557,165,1420,8590164558,38.73,8590164561,58.36,0,0,1763,['0677IbnMuyassar.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Data,No Cluster
8590164557,165,1420,8590164559,30.0,0,0.0,0,0,1763,['0677IbnMuyassar.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
137439072659,398,273,0,0,0,0,0,0,1764,No Data,No Cluster,No Cluster,No Cluster
25770163297,23,584,0,0,0,0,0,0,1768,['0808IbnKhaldun.Tarikh'],No Cluster,No Cluster,No Cluster
111669152683,352,1080,272057,21.94,0,0.0,0,0,1770,['0458YahyaIbnSacidAntaki.Tarikh'],['0458YahyaIbnSacidAntaki.Tarikh'],No Cluster,No Cluster
111669152683,352,1080,240518461256,29.91,0,0.0,0,0,1770,['0458YahyaIbnSacidAntaki.Tarikh'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
111669152683,352,1080,94489601932,36.2,94489601933,39.64,0,0,1770,['0458YahyaIbnSacidAntaki.Tarikh'],['0458YahyaIbnSacidAntaki.Tarikh'],['0458YahyaIbnSacidAntaki.Tarikh'],No Cluster
77309611447,1052,287,0,0,0,0,0,0,1774,['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster,No Cluster
257698323893,656,936,42950024870,36.43,0,0,0,0,1777,['0677IbnMuyassar.AkhbarMisr'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
68719582509,21,244,0,0,0,0,0,0,1780,['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster
8590069542,20,747,8590069544,34.54,0,0,0,0,1781,['0845Maqrizi.DurarCuqud'],['0845Maqrizi.Durar'],No Cluster,No Cluster
300647732147,1,1115,300647946707,32.02,77309452672,100.0,34360015099,100.0,1783,No Data,No Data,No Data,['0749IbnFadlAllahCumari.MasalikAbsar']
300647732147,1,1115,103079586850,10.67,0,0.0,0,0.0,1783,No Data,No Data,No Cluster,No Cluster
51539836821,909,484,146029218906,67.36,0,0.0,0,0.0,1783,No Data,No Data,No Cluster,No Cluster
146028976545,78,259,0,0,0,0,0,0,1788,['0758NajmDinTarsusi.TuhfatTurk'],No Cluster,No Cluster,No Cluster
60129903455,1161,412,0,0,0,0,0,0,1789,['0615MuwaffaqDinShafici.MurshidZuwwar'],No Cluster,No Cluster,No Cluster
214748423455,1092,499,0,0,0,0,0,0,1794,['0845Maqrizi.Muqaffa'],No Cluster,No Cluster,No Cluster
180388962833,24,859,17179970781,16.76,0,0.0,0,0,1795,['0845Maqrizi.Muqaffa'],['0696SharafDinBusiri.Diwan'],No Cluster,No Cluster
180388962834,953,512,146029041463,97.66,180388962836,30.2,0,0,1795,['0749IbnFadlAllahCumari.MasalikAbsar'],['0749IbnFadlAllahCumari.MasalikAbsar'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster
103079520732,108,261,0,0,0,0,0,0,1796,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
137439126900,506,1186,137439126902,53.88,0,0,0,0,1799,['0845Maqrizi.Suluk'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,No Cluster
48201,488,1231,48205,41.92,0,0.0,0,0,1800,['0692IbnCabdZahir.RawdZahir'],['0692IbnCabdZahir.RawdZahir'],No Cluster,No Cluster
48201,488,1231,103079438784,59.22,0,0.0,0,0,1800,['0692IbnCabdZahir.RawdZahir'],['0845Maqrizi.Suluk'],No Cluster,No Cluster
48201,488,1231,48204,64.18,48203,52.28,0,0,1800,['0692IbnCabdZahir.RawdZahir'],['0692IbnCabdZahir.RawdZahir'],['0692IbnCabdZahir.RawdZahir'],No Cluster
85899642250,334,631,51539643127,41.84,0,0,0,0,1801,['0726Yunini.DhaylMiratZaman'],"['0725BaybarsMansuri.ZubdatFikra', '0725BaybarsMansuri.MukhtarAkhbar']",No Cluster,No Cluster
34359831560,1175,476,0,0,0,0,0,0,1803,['0684IbnShaddad.TarikhMalikZahir'],No Cluster,No Cluster,No Cluster
214748462946,1121,418,111669301942,100.0,0,0,0,0,1806,['0832TaqiFasi.CiqdThamin'],['0845Maqrizi.DhahabMasbuk'],No Cluster,No Cluster
85899528539,252,727,206158726949,58.32,0,0,0,0,1806,['0832TaqiFasi.CiqdThamin'],['0832TaqiFasi.Muqnic'],No Cluster,No Cluster
128849130454,127,1278,369367443966,48.36,0,0.0,0,0,1812,['0874IbnTaghribirdi.ManhalSafi'],['0764Safadi.AcyanCasr'],No Cluster,No Cluster
128849130454,127,1278,335007529160,87.72,171799016757,49.33,0,0,1812,['0874IbnTaghribirdi.ManhalSafi'],"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']",['0845Maqrizi.Muqaffa'],No Cluster
171798741469,1143,427,0,0,0,0,0,0,1815,['0764Safadi.AcyanCasr'],No Cluster,No Cluster,No Cluster
137438995670,877,735,0,0,0,0,0,0,1817,['0762MughultayIbnQilij.DurrManzur'],No Cluster,No Cluster,No Cluster
154618994252,1,1125,51539946645,38.13,0,0,0,0,1820,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']",['0764Safadi.AcyanCasr'],No Cluster,No Cluster
154618994252,1,1125,154618994255,34.22,0,0,0,0,1820,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']",['0764Safadi.AcyanCasr'],No Cluster,No Cluster
34360042838,629,374,0,0,0,0,0,0,1822,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']",No Cluster,No Cluster,No Cluster
60129782748,16,559,60129782747,33.45,0,0,0,0,1824,['0764Safadi.AcyanCasr'],['0764Safadi.WafiBiWafayat'],No Cluster,No Cluster
42949907499,909,730,0,0,0,0,0,0,1826,"['0764Safadi.WafiBiWafayat', '0764Safadi.AcyanCasr']",No Cluster,No Cluster,No Cluster
249108140619,163,556,0,0,0,0,0,0,1828,['0764Safadi.AcyanCasr'],No Cluster,No Cluster,No Cluster
111669434608,397,1139,111669434612,49.69,0,0,0,0,1831,['0911Suyuti.HusnMuhadara'],No Data,No Cluster,No Cluster
180388829581,31,690,0,0,0,0,0,0,1832,['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster,No Cluster
111669325520,582,152,0,0,0,0,0,0,1834,"['0874IbnTaghribirdi.NujumZahira', '0874IbnTaghribirdi.ManhalSafi', '0874IbnTaghribirdi.MawridLatafa']",No Cluster,No Cluster,No Cluster
68719602418,362,319,0,0,0,0,0,0,1835,['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster,No Cluster
8589966727,156,680,0,0,0,0,0,0,1836,No Data,No Cluster,No Cluster,No Cluster
42949958253,10,1233,214748436202,47.77,42949958259,21.73,0,0,1839,"['0764Safadi.WafiBiWafayat', '0764IbnShakirKutubi.FawatWafayat']",['0626YaqutHamawi.MucjamUdaba'],['0626YaqutHamawi.MucjamUdaba'],No Cluster
42949958253,10,1233,42949958254,52.23,0,0.0,0,0,1839,"['0764Safadi.WafiBiWafayat', '0764IbnShakirKutubi.FawatWafayat']",['0626YaqutHamawi.MucjamUdaba'],No Cluster,No Cluster
231928261319,768,587,0,0,0,0,0,0,1840,['0775IbnAbiWafa.JawahirMudiya'],No Cluster,No Cluster,No Cluster
77309658415,843,822,0,0,0,0,0,0,1841,['0845Maqrizi.DurarCuqud'],No Cluster,No Cluster,No Cluster
77309524526,152,1329,77309524527,59.22,0,0,0,0,1844,['0845Maqrizi.DurarCuqud'],['0845Maqrizi.Durar'],No Cluster,No Cluster
309237796855,591,1101,0,0,0,0,0,0,1845,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",No Cluster,No Cluster,No Cluster
352187576380,1,1432,0,0,0,0,0,0,1846,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",No Cluster,No Cluster,No Cluster
335007561890,12,827,0,0,0,0,0,0,1847,"['0845Maqrizi.Durar', '0845Maqrizi.DurarCuqud']",No Cluster,No Cluster,No Cluster
94489492869,119,562,0,0,0,0,0,0,1848,['0845Maqrizi.Durar'],No Cluster,No Cluster,No Cluster
111669428903,998,376,0,0,0,0,0,0,1851,['0762MughultayIbnQilij.DurrManzur'],No Cluster,No Cluster,No Cluster
34359979531,952,539,0,0,0,0,0,0,1855,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
8590321965,129,766,0,0,0,0,0,0,1857,['0889IbnAhmadSakhawi.TuhfatAhbab'],No Cluster,No Cluster,No Cluster
91057,951,468,0,0,0,0,0,0,1858,['0852IbnHajarCasqalani.InbaGhumr'],No Cluster,No Cluster,No Cluster
171799014062,1268,387,17180017068,40.57,0,0,0,0,1862,No Data,No Data,No Cluster,No Cluster
17180017062,1,1416,17180017064,39.62,0,0.0,0,0,1863,No Data,No Data,No Cluster,No Cluster
17180017062,1,1416,17180017063,60.38,8590159803,74.62,0,0,1863,No Data,No Data,['0456IbnHazm.IhkamFiUsulAhkam'],No Cluster
25769897349,1,910,8590159800,69.67,25769897354,31.07,0,0.0,1864,No Data,['0456IbnHazm.IhkamFiUsulAhkam'],No Data,No Cluster
25769897348,66,1425,318325,59.72,318328,65.22,25769897353,41.08,1864,No Data,['0456IbnHazm.IhkamFiUsulAhkam'],['0456IbnHazm.IhkamFiUsulAhkam'],['0726CallamaHilli.NihayatWusul']
25769897348,66,1425,25769897355,11.3,0,0.0,0,0.0,1864,No Data,['0456IbnHazm.IhkamFiUsulAhkam'],No Cluster,No Cluster
214748436631,1,1575,214748436632,70.48,214748436634,37.93,25770011578,52.41,1866,No Data,No Data,['0456IbnHazm.IhkamFiUsulAhkam'],['0360Ramhurmuzi.MuhaddithFasil']
214748436631,1,1575,214748436633,29.52,214748436637,43.44,0,0.0,1866,No Data,No Data,No Data,No Cluster
206158689711,8,1495,206158689712,52.37,292057971263,49.55,0,0,1867,No Data,No Data,['0456IbnHazm.IhkamFiUsulAhkam'],No Cluster
77309538875,270,450,77309538877,50.44,0,0,0,0,1869,['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
8589967048,216,705,68719594662,61.28,68719594664,49.31,0,0,1870,['0200SayfIbnCumar.Fitna'],No Data,No Data,No Cluster
8589967048,216,705,68719594661,67.52,0,0.0,0,0,1870,['0200SayfIbnCumar.Fitna'],No Data,No Cluster,No Cluster
68719594659,420,826,17180180858,32.69,0,0.0,0,0,1870,['0654SibtIbnJawzi.MiratZaman'],['0200SayfIbnCumar.Fitna'],No Cluster,No Cluster
128849345012,137,793,111669243628,76.67,0,0,0,0,1872,['0350MuhammadKindi.WulatMisr'],['0262CumarIbnShabba.TarikhMadina'],No Cluster,No Cluster
111669243623,466,1045,231928467282,39.43,0,0,0,0,1872,['0845Maqrizi.Muqaffa'],['0571IbnCasakir.TarikhDimashq'],No Cluster,No Cluster
111669243623,466,1045,343597578525,55.6,0,0,0,0,1872,['0845Maqrizi.Muqaffa'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
180388855715,1,554,103079355618,58.66,0,0,0,0,1873,['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
