word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,row_id,cit,book_no,uri_other,word_start,word_end,extend,new_uri
لنا,كان,ما,بني,يا,0855BadrDinCayni.CiqdJuman,,,,,1713,,,,,,,
لنا,يوم,المعتمر,بن,تميم,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,220,,,,,,,
لنا,يوم,المعتمر,بن,تميم,0613CaliIbnZafir.GharaibTanbihat,0930IbnIyas.NuzhatUmam,,,,219,,,,,,,
لنا,يوم,المعتمر,بن,تميم,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,217,,,,,,,
لنا,يوم,المعتمر,بن,تميم,0850ShihabDinIbshihi.Mustatraf,0930IbnIyas.NuzhatUmam,,,,218,,,,,,,
لنزار,يكن,لم,منهم,كل,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,945,,,,,,,
لنزول,الحمرا,قيل,وانما,القضاعي,0821Qalqashandi.SubhAcsha,,,,,787,,,,,,,
له,فقال,الابل,من,ماه,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,465,,,,,,,
له,فقال,الابل,من,ماه,0257IbnCabdHakam.FutuhMisr,,,,,466.467,,,,,,,
له,فقال,السلام,بمدينه,الحق,0544QadiCiyad.TartibMadarik,0748Dhahabi.TarikhIslam,,,,1365.1366,,,,,,,
له,فقال,السلام,بمدينه,الحق,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1367,,,,,,,
له,فقال,دينار,الف,تكون,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,465,,,,,,,
له,فقال,دينار,الف,تكون,0257IbnCabdHakam.FutuhMisr,,,,,466.467,,,,,,,
له,يقال,اهلها,من,شاب,0725BaybarsMansuri.TuhfaMulukiyya,0845Maqrizi.Suluk,,,,604,,,,,,,
له,يقال,اهلها,من,شاب,0732AbuFida.MukhtasarFiAkhbar,0736IbnDawadari.KanzDurar,0845Maqrizi.Suluk,0855BadrDinCayni.CiqdJuman,,601,,,,,,,
له,يقال,اهلها,من,شاب,0736IbnDawadari.KanzDurar,0855BadrDinCayni.CiqdJuman,,,,602,,,,,,,
له,يقال,اهلها,من,شاب,0764IbnShakirKutubi.FawatWafayat,0764Safadi.WafiBiWafayat',0855BadrDinCayni.CiqdJuman,,,603,,,,,,,
له,يقال,رجلا,بمصر,ان,0845Maqrizi.ItticazHunafa,0874IbnTaghribirdi.NujumZahira,,,,1202,,,,,,,
لها,فقلت,ساحره,امراه,امسكت,0930IbnIyas.NuzhatUmam,,,,,538,,,,,,,
لها,قال,ما,مثل,لها,0845Maqrizi.ItticazHunafa,,,,,1672,,,,,,,
لها,لتعمل,ارسلها,الهك,ان,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,125.126,,,,,,,
لها,لمستقر,تجري,والشمس,تعالي,0654SibtIbnJawzi.MiratZaman,0821Qalqashandi.SubhAcsha,,,,706,,,,,,,
لهارون,كسوه,ايضا,ورايت,الفاكهي,0930IbnIyas.NuzhatUmam,,,,,524,,,,,,,
لهذا,عنها,خرجت,قد,الارض,0845Maqrizi.Suluk,,,,,1474,,,,,,,
لهذا,ليس,قال,غاشمين,ظالمين,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1364,,,,,,,
لهذا,ليس,قال,غاشمين,ظالمين,0733Nuwayri.NihayatArab,,,,,1363,,,,,,,
لهم,ذلك,لنا,ليس,انه,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,567,,,,,,,
لهم,ذلك,لنا,ليس,انه,0251IbnZanjawayh.Amwal,,,,,566,,,,,,,
لهم,فكانت,تحتها,موقفكم,يكون,0276IbnQutaybaDinawari.GharibHadith,0406IbnFurakIsbahani.MushkilHadith,,,,783,,,,,,,
لهم,فكانت,تحتها,موقفكم,يكون,0626YaqutHamawi.MucjamBuldan,0821Qalqashandi.SubhAcsha,,,,784,,,,,,,
لهما,وغفر,الله,رحمهما,زيد,0310Tabari.Tarikh,0362AbuFarajIsbahani.MaqatilTalibiyyin,,,,1648,,,,,,,
لهما,وغفر,الله,رحمهما,زيد,0310Tabari.Tarikh,0421Miskawayh.Tajarib,,,,1645,,,,,,,
لهما,وغفر,الله,رحمهما,زيد,0310Tabari.Tarikh,,,,,1646.1647,,,,,,,
لهيعه,ابن,فاخبرني,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,76,,,,,,,
لهيعه,ابن,فاخبرني,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,0911Suyuti.HusnMuhadara,,,74,,,,,,,
لهيعه,ابن,فاخبرني,وهب,ابن,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,75,,,,,,,
لو,القوم,فقال,ذلك,مثل,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,76,,,,,,,
لو,القوم,فقال,ذلك,مثل,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,0911Suyuti.HusnMuhadara,,,74,,,,,,,
لو,القوم,فقال,ذلك,مثل,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,75,,,,,,,
لوقود,خرابه,اسباب,احد,وهذا,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,891,,,,,,,
لي,اذن,الممنين,امير,يا,0257IbnCabdHakam.FutuhMisr,,,,,724.725,,,,,,,
لي,اليس,تعالي,قوله,في,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,,,,66,,,,,,,
لي,اليس,تعالي,قوله,في,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,67,,,,,,,
لي,اليس,تعالي,قوله,في,0257IbnCabdHakam.FutuhMisr,,,,,68,,,,,,,
لي,ذلك,عند,الممون,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa,,,1029,,,,,,,
لي,ذلك,عند,الممون,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,1027.1028,,,,,,,
لي,قال,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,1166,,,,,,,
لي,قال,صالح,بن,احمد,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,,,,,,,
لي,قال,صالح,بن,احمد,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
لي,كان,ان,الضامن,له,0845Maqrizi.MusawwadatMawaciz,,,,,943,,,,,,,
لي,يتحصل,كان,ما,سار,0845Maqrizi.DurarCuqud,,,,,1502,,,,,,,
لي,يكون,ما,اكلته,اذا,0588IbnMamun.AkhbarMisr,,,,,1037.1038,,,,,,,
ليس,كتاب,في,خالويه,ابن,0255Jahiz.Hayawan,0449AbuCalaMacarri.RisalatSahilWaShajih,,,,63,,,,,,,
ليس,كتاب,في,خالويه,ابن,0400IbnTahirMaqdisi.BadWaTarikh,0449AbuCalaMacarri.RisalatSahilWaShajih,,,,62,,,,,,,
ليله,حاطب,الي,المقوقس,ارسل,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0736IbnDawadari.KanzDurar,,,88,,,,,,,
ليله,عشره,سبع,في,فتعلمتها,0749IbnFadlAllahCumari.MasalikAbsar,,,,,1393,,,,,,,
لينقلني,قصه,اليه,قدمت,انا,0764Safadi.AcyanCasr,,,,,1489,,,,,,,
ما,اسال,لليسع,حينذ,الياس,0845Maqrizi.KhabarCanBashar,,,,,1694,,,,,,,
ما,الازهر,الجامع,خبر,في,0692IbnCabdZahir.RawdaBahiyya,,,,,1458,,,,,,,
ما,البطاحي,المامون,الوزير,لهم,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,945,,,,,,,
ما,الدوله,اهل,ففرق,الغطاس,0420Musabbihi.AkhbarMisr,0930IbnIyas.NuzhatUmam,,,,686,,,,,,,
ما,الدوله,اهل,ففرق,الغطاس,0588IbnMamun.AkhbarMisr,0930IbnIyas.NuzhatUmam,,,,687,,,,,,,
ما,الدوله,اهل,ففرق,الغطاس,0733Nuwayri.NihayatArab,0821Qalqashandi.SubhAcsha,0930IbnIyas.NuzhatUmam,,,688,,,,,,,
ما,الدين,ناصر,يا,له,0845Maqrizi.ItticazHunafa,,,,,1184,,,,,,,
ما,العبيد,يعني,تحملوهم,لا,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,,,,1268,,,,,,,
ما,العبيد,يعني,تحملوهم,لا,0230IbnSacd.TabaqatKubra,0470IbnMandaCabdRahman.Mustakhraj,,,,1269,,,,,,,
ما,العبيد,يعني,تحملوهم,لا,0230IbnSacd.TabaqatKubra,,,,,1267,,,,,,,
ما,العدد,في,الناس,اخطا,0262CumarIbnShabba.TarikhMadina,0845Maqrizi.KhabarCanBashar,,,,721.722,,,,,,,
ما,المامون,الي,انتهي,ولما,0588IbnMamun.AkhbarMisr,,,,,285.286,,,,,,,
ما,امك,ثكلتك,الحسين,له,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,0314IbnActhamKufi.Futuh,0413ShaykhMufid.Irshad,,1000,,,,,,,
ما,انه,اعلم,الروضه,قلعه,0845Maqrizi.Suluk,0911Suyuti.HusnMuhadara,,,,1342,,,,,,,
ما,انه,اما,قال,نعم,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,71,,,,,,,
ما,بعد,طي,ابي,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,946,,,,,,,
ما,بعد,مصر,اراضي,قبالات,0930IbnIyas.NuzhatUmam,,,,,279,,,,,,,
ما,به,وابتاع,العهد,اذكر,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,,,,124,,,,,,,
ما,به,وابتاع,العهد,اذكر,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,123,,,,,,,
ما,به,وابتاع,العهد,اذكر,0733Nuwayri.NihayatArab,,,,,122,,,,,,,
ما,دمعه,تجري,القاص,سعيد,0350MuhammadKindi.WulatMisr,,,,,830.831.832,,,,,,,
ما,عده,طي,ابي,ابن,0542IbnMunjibTajRiyasaIbnSayrafi.Afdaliyyat,0617IbnTuwayr.NuzhatMuqlatayn,,,,1023,,,,,,,
ما,عندي,يصح,لم,بكار,0350MuhammadKindi.WulatMisr,,,,,824,,,,,,,
ما,فانكرت,امه,الي,وصار,0677IbnMuyassar.AkhbarMisr,,,,,842,,,,,,,
ما,فقال,المساجد,علي,الصحابه,0845Maqrizi.ItticazHunafa,,,,,1526,,,,,,,
ما,لخراب,الصلاه,واقامه,الله,0764Safadi.AcyanCasr,,,,,1489,,,,,,,
ما,لخصت,ومنه,النوبه,مرخ,0845Maqrizi.Muqaffa,,,,,546,,,,,,,
ما,له,فقلت,سالم,ابن,0128IbnAbiHabibMisri.AhadithYazid,0347IbnYunusSadafi.Tarikh,,,,1328,,,,,,,
ما,مقوقس,يا,عمرو,له,0256Bukhari.TarikhKabir,0277IbnSufyanFasawi.MacrifaWaTarikh,,,,1664,,,,,,,
ما,مقوقس,يا,عمرو,له,0257IbnCabdHakam.FutuhMisr,0902Sakhawi.AjwibaMurdiyya,,,,1661,,,,,,,
ما,مقوقس,يا,عمرو,له,0277IbnSufyanFasawi.MacrifaWaTarikh,0902Sakhawi.AjwibaMurdiyya,,,,1663,,,,,,,
ما,مقوقس,يا,عمرو,له,0902Sakhawi.AjwibaMurdiyya,,,,,1662,,,,,,,
ما,يحيي,من,اسمع,له,0930IbnIyas.NuzhatUmam,,,,,699,,,,,,,
مارستانا,يكون,ان,يصلح,هذا,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,945,,,,,,,
مال,اقسام,ذكر,عند,ذلك,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat',,,,1485,,,,,,,
مال,جانا,قد,الناس,ايها,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,0733Nuwayri.NihayatArab,,,295,,,,,,,
مال,جانا,قد,الناس,ايها,0262CumarIbnShabba.TarikhMadina,0733Nuwayri.NihayatArab,,,,294,,,,,,,
مال,جانا,قد,الناس,ايها,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,,,,293,,,,,,,
مالا,البرج,في,وجد,انه,0643FathBundari.MukhtasarSanaBarqShami,0692IbnCabdZahir.RawdaBahiyya,,,,883,,,,,,,
مالك,بصيانه,انصحك,كنت,قد,0733Nuwayri.NihayatArab,0845Maqrizi.KhabarCanBashar,,,,517,,,,,,,
مالك,ورواه,الحديث,وصهرا,ذمه,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,,,,72,,,,,,,
مالك,ورواه,الحديث,وصهرا,ذمه,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,73,,,,,,,
مالنا,بال,ما,هذا,ما,0257IbnCabdHakam.FutuhMisr,,,,,273,,,,,,,
ماه,نسميه,حسابا,لنا,ان,0262CumarIbnShabba.TarikhMadina,0845Maqrizi.KhabarCanBashar,,,,721.722,,,,,,,
ماه,واخذ,والطاعه,السمع,للسلطان,0692IbnCabdZahir.RawdZahir,,,,,1373,,,,,,,
مباركه,ليله,في,حفر,قد,0845Maqrizi.MusawwadatMawaciz,,,,,890,,,,,,,
مبدعه,مخلوقه,العباد,افعال,وجميع,0548Shahrastani.MilalWaNihal,0764Safadi.WafiBiWafayat,,,,1553,,,,,,,
متخلخل,جسم,الرمل,ان,واغفل,0930IbnIyas.NuzhatUmam,,,,,191,,,,,,,
متقدم,في,يقال,كان,اليعقوبي,0930IbnIyas.NuzhatUmam,,,,,658,,,,,,,
متي,الملك,ايها,نعم,يوسف,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,648.650,,,,,,,
متي,الملك,ايها,نعم,يوسف,0626YaqutHamawi.MucjamBuldan,0845Maqrizi.KhabarCanBashar,0911Suyuti.HusnMuhadara,,,649,,,,,,,
مثل,اكون,ان,اعجز,هل,0449AbuCalaMacarri.RisalatSahilWaShajih,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,48,,,,,,,
مثل,اكون,ان,اعجز,هل,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,49,,,,,,,
مثل,رايت,ما,للشماس,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,468.469,,,,,,,
مثل,سمعتم,هل,حوله,لمن,0257IbnCabdHakam.FutuhMisr,,,,,741.742,,,,,,,
مثلي,علي,هذا,وقفت,قد,0733Nuwayri.NihayatArab,,,,,1597,,,,,,,
مجلس,في,رجلا,راي,انه,0930IbnIyas.NuzhatUmam,,,,,542,,,,,,,
محذوره,ابو,كان,الكلبي,ابن,0230IbnSacd.TabaqatKubra,0238IbnRahawayh.Musnad,,,,1444,,,,,,,
محذوره,ابو,كان,الكلبي,ابن,0230IbnSacd.TabaqatKubra,,,,,1445,,,,,,,
محفوفا,المسجد,هذا,ادركت,اني,0889IbnAhmadSakhawi.TuhfatAhbab,,,,,1203,,,,,,,
محمد,الله,عبد,ابو,الوزير,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,462,,,,,,,
محمد,الله,عبد,ابو,الوزير,0565AbuHamidGharnati.TuhfatAlbab,0930IbnIyas.NuzhatUmam,,,,464,,,,,,,
محمد,الله,عبد,ابو,الوزير,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,463,,,,,,,
محمد,الملك,عز,مختار,الامير,0845Maqrizi.Suluk,,,,,1452,,,,,,,
محمد,بكر,ابو,هو,المارداني,0528HakamIbnAbiSalt.Diwan,,,,,1302,,,,,,,
محمد,بن,علي,الحسن,ابو,0224QasimIbnSallam.Amwal,0852IbnHajarCasqalani.JawabJalil,,,,310,,,,,,,
محمد,بن,علي,الحسن,ابو,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir',,,,312,,,,,,,
محمد,بن,علي,الحسن,ابو,0450AbuHasanMawardi.AhkamSultaniyya,,,,,311,,,,,,,
محمد,عن,خالد,بن,قره,0262CumarIbnShabba.TarikhMadina,0845Maqrizi.KhabarCanBashar,,,,721.722,,,,,,,
محمد,والاخرين,الاولين,سيد,مولد,0588IbnMamun.AkhbarMisr,,,,,1014,,,,,,,
مختصر,عن,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,1295,,,,,,,
مخدره,بحريه,سمكه,هو,ديسقوريدوس,0682ZakariyaQazwini.CajaibMakhluqat,0930IbnIyas.NuzhatUmam,,,,225,,,,,,,
مخر,في,وقع,قد,وكان,0845Maqrizi.Muqaffa,0911Suyuti.HusnMuhadara,,,,1419,,,,,,,
مخر,في,وقع,قد,وكان,0852IbnHajarCasqalani.RafcIsr,0911Suyuti.HusnMuhadara,,,,1418,,,,,,,
مدرك,ابي,بن,عمير,حدثني,0256Bukhari.TarikhKabir,0277IbnSufyanFasawi.MacrifaWaTarikh,,,,1664,,,,,,,
مدرك,ابي,بن,عمير,حدثني,0257IbnCabdHakam.FutuhMisr,0902Sakhawi.AjwibaMurdiyya,,,,1661,,,,,,,
مدرك,ابي,بن,عمير,حدثني,0277IbnSufyanFasawi.MacrifaWaTarikh,0902Sakhawi.AjwibaMurdiyya,,,,1663,,,,,,,
مدرك,ابي,بن,عمير,حدثني,0902Sakhawi.AjwibaMurdiyya,,,,,1662,,,,,,,
مده,الكندي,اسحاق,بن,يعقوب,0456IbnHazm.FisalFiMilal,,,,,673,,,,,,,
مدين,الاحول,سهل,بن,محمد,0487AbuCubaydBakri.MucjamMaIstacjama,0721IbnRushaydSabti.MalCayba,,,,535,,,,,,,
مدينته,البلد,قصبه,سيده,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,1242,,,,,,,
مدينتي,اختلطت,قد,فقال,انظر,0200YahyaIbnSalam.Tafsir,0213IbnHisham.SiraNabawiyya,,,,422,,,,,,,
مدينتي,اختلطت,قد,فقال,انظر,0200YahyaIbnSalam.Tafsir,0257IbnCabdHakam.FutuhMisr,,,,420,,,,,,,
مدينتي,اختلطت,قد,فقال,انظر,0200YahyaIbnSalam.Tafsir,,,,,421,,,,,,,
مدينه,المسعودي,قال,العقاب,مدينه,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,638,,,,,,,
مدينه,ان,اعلم,انصنا,مدينه,0487AbuCubaydBakri.MucjamMaIstacjama,0930IbnIyas.NuzhatUmam,,,,557,,,,,,,
مدينه,ان,اعلم,انصنا,مدينه,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,,,,555.556,,,,,,,
مدينه,بساحل,رايت,البيطار,ابن,0367IbnHawqal.SuratArd,0646IbnBaytarAndalusi.JamicLiMufradat,,,,226,,,,,,,
مدينه,بظاهر,بني,الذي,العسكر,0350MuhammadKindi.WulatMisr,,,,,795,,,,,,,
مدينه,مصرايم,بني,ثم,غيره,0646IbnQifti.IkhbarCulama,,,,,398,,,,,,,
مذعورا,فركبت,يدعوك,الامير,لي,0350Balawi.SiratAhmadIbnTulun,,,,,1677,,,,,,,
مرتين,بك,الله,احياني,قد,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,465,,,,,,,
مرتين,بك,الله,احياني,قد,0257IbnCabdHakam.FutuhMisr,,,,,466.467,,,,,,,
مرزوق,بن,الله,عبد,وقال,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,478,,,,,,,
مرزوق,بن,الله,عبد,وقال,0350MuhammadKindi.FadailMisr,,,,,479,,,,,,,
مركابيل,ابن,بمصر,سميت,قوم,0449AbuCalaMacarri.RisalatSahilWaShajih,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,48,,,,,,,
مركابيل,ابن,بمصر,سميت,قوم,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,49,,,,,,,
مروان,بن,العزيز,عبد,كان,0346Mascudi.MurujDhahab,,,,,156,,,,,,,
مروج,في,المسعودي,الحسن,ابو,0385IbnNadim.Fihrist,,,,,343,,,,,,,
مزاحم,شرطه,صاحب,ارجون,ومنع,0350MuhammadKindi.WulatMisr,0874IbnTaghribirdi.NujumZahira,,,,1515,,,,,,,
مستخير,وانا,سر,عمر,له,0257IbnCabdHakam.FutuhMisr,,,,,724.725,,,,,,,
مسجد,اخبار,كتاب,في,الكندي,0347IbnYunusSadafi.Tarikh,,,,,1416,,,,,,,
مسجد,صفه,الي,ينسبون,انهم,0465IbnHawazinQushayri.RisalaQushayriyya,,,,,1606,,,,,,,
مسجدنا,كان,سعد,بن,الليث,0350MuhammadKindi.FadailMisr,,,,,1414,,,,,,,
مسرور,فندق,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,1240,,,,,,,
مسكين,بن,الحارث,ان,الكندي,0606IbnMamati.QawaninDawawin,0930IbnIyas.NuzhatUmam,,,,242,,,,,,,
مسكين,بن,الحارث,ان,الكندي,0606IbnMamati.QawaninDawawin,,,,,241,,,,,,,
مسلم,ابو,حدثني,الخير,ابو,0874IbnTaghribirdi.NujumZahira,,,,,1446,,,,,,,
مشارف,مع,فيه,والمعامله,جملته,0588IbnMamun.AkhbarMisr,,,,,980.981,,,,,,,
مشايخنا,يزل,ولم,عفير,ابن,0487AbuCubaydBakri.MucjamMaIstacjama,0930IbnIyas.NuzhatUmam,,,,354,,,,,,,
مشايخنا,يزل,ولم,عفير,ابن,0626YaqutHamawi.MucjamBuldan,0930IbnIyas.NuzhatUmam,,,,353,,,,,,,
مشايخنا,يزل,ولم,عفير,ابن,0649MuhammadIdrisi.Anwar,0930IbnIyas.NuzhatUmam,,,,355,,,,,,,
مشايخنا,يزل,ولم,عفير,ابن,0911Suyuti.HusnMuhadara',0911Suyuti.TuhfatKiram,0930IbnIyas.NuzhatUmam,,,352,,,,,,,
مشتق,عربي,اسم,هي,اخرون,0449AbuCalaMacarri.RisalatSahilWaShajih,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,48,,,,,,,
مشتق,عربي,اسم,هي,اخرون,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,49,,,,,,,
مشهوره,معروفه,صحيحه,الحكايه,وهذه,0930IbnIyas.NuzhatUmam,,,,,542,,,,,,,
مصر,ارض,كانت,لما,انه,0930IbnIyas.NuzhatUmam,,,,,166,,,,,,,
مصر,ارض,من,ستخرجون,انكم,0257IbnCabdHakam.FutuhMisr,,,,,655,,,,,,,
مصر,ارض,من,موسي,خروج,0487AbuCubaydBakri.MucjamMaIstacjama,0721IbnRushaydSabti.MalCayba,,,,535,,,,,,,
مصر,الي,ارسطو,جا,ولما,0930IbnIyas.NuzhatUmam,,,,,191,,,,,,,
مصر,الي,متوجها,موسي,وخرج,0900IbnCabdMuncimHimyari.RawdMictar,,,,,536,,,,,,,
مصر,اهل,مشايخ,بعض,زعم,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0930IbnIyas.NuzhatUmam,,,247,,,,,,,
مصر,خراب,في,الوارده,الاثار,0383IbnCabbasKhwarizmi.MufidCulum,0444AbuCamrDani.SunanWarida,,,,841,,,,,,,
مصر,خراب,في,الوارده,الاثار,0432Mustaghfiri.DalailNubuwwa,,,,,840,,,,,,,
مصر,سميت,وانما,مغيث,مقدونيه,0255Jahiz.Hayawan,0449AbuCalaMacarri.RisalatSahilWaShajih,,,,63,,,,,,,
مصر,سميت,وانما,مغيث,مقدونيه,0400IbnTahirMaqdisi.BadWaTarikh,0449AbuCalaMacarri.RisalatSahilWaShajih,,,,62,,,,,,,
مصر,عامر,بن,عقبه,سكن,0257IbnCabdHakam.FutuhMisr,,,,,569,,,,,,,
مصر,عامر,بن,عقبه,سكن,0463IbnCabdBarr.IsticabFiMacrifatAshab,,,,,568,,,,,,,
مصر,عجم,من,رجل,حدثني,0565AbuHamidGharnati.TuhfatAlbab,,,,,345,,,,,,,
مصر,فتح,كان,شهاب,ابن,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,776,,,,,,,
مصر,فتح,كان,شهاب,ابن,0257IbnCabdHakam.FutuhMisr,,,,,774.775,,,,,,,
مصر,قبط,في,الله,الله,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,,,,72,,,,,,,
مصر,قبط,في,الله,الله,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,73,,,,,,,
مصر,قبط,مثل,الاحبار,كعب,0257IbnCabdHakam.FutuhMisr,0350MuhammadKindi.FadailMisr,,,,77,,,,,,,
مصر,قلدتك,اطعتني,ان,له,0487AbuCubaydBakri.MasalikWaMamalik,0845Maqrizi.KhabarCanBashar,,,,1685,,,,,,,
مصر,قلدتك,اطعتني,ان,له,0596IbnWasifShah.MukhtasarCajaibDunya,0845Maqrizi.KhabarCanBashar,,,,1686,,,,,,,
مصر,مدن,اول,الفرما,اليعقوبي,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,576,,,,,,,
مصر,مدن,اول,الفرما,اليعقوبي,0350MuhammadKindi.FadailMisr,,,,,575,,,,,,,
مصر,مدن,اول,الفرما,اليعقوبي,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,574,,,,,,,
مصر,مدينه,تسميه,في,السبب,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,777.778.779,,,,,,,
مصر,وفتح,للقصر,المسلمين,حصار,0257IbnCabdHakam.FutuhMisr,,,,,724.725,,,,,,,
مصر,ولايه,العاص,بن,عمرو,0350MuhammadKindi.FadailMisr,0874IbnTaghribirdi.NujumZahira,,,,80,,,,,,,
مصر,ولايه,العاص,بن,عمرو,0733Nuwayri.NihayatArab,0874IbnTaghribirdi.NujumZahira,,,,81,,,,,,,
مصلي,كان,العيد,مصلي,القضاعي,0257IbnCabdHakam.FutuhMisr,,,,,1673,,,,,,,
مضت,وقد,السهيلي,القاسم,ابو,0310Tabari.Tarikh,,,,,670,,,,,,,
مضت,وقد,السهيلي,القاسم,ابو,0581AbuQasimSuhayli.RawdUnuf,,,,,671,,,,,,,
مع,اكل,كنت,اني,اذكر,0350MuhammadKindi.WulatMisr,0911Suyuti.HusnMuhadara,,,,1338.1339,,,,,,,
مع,ركوبي,من,احتشمت,لقد,0845Maqrizi.ItticazHunafa,,,,,1163.1460,,,,,,,
معاشر,يا,علمتم,لقد,قيسبه,0350MuhammadKindi.FadailMisr,,,,,1414,,,,,,,
معاويه,ان,مصر,اهل,بعض,0347IbnYunusSadafi.Tarikh,0930IbnIyas.NuzhatUmam,,,,558,,,,,,,
معاويه,ان,مصر,اهل,بعض,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,559,,,,,,,
معروف,حيوان,التمساح,البيطار,ابن,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,227,,,,,,,
معروف,حيوان,التمساح,البيطار,ابن,0646IbnBaytarAndalusi.JamicLiMufradat,0930IbnIyas.NuzhatUmam,,,,228,,,,,,,
معروف,حيوان,التمساح,البيطار,ابن,0784IbnMahmudJalalDinQahiri.UnsMala,0930IbnIyas.NuzhatUmam,,,,229,,,,,,,
معشر,وابو,اسحاق,بن,محمد,0257IbnCabdHakam.FutuhMisr,,,,,724.725,,,,,,,
